Chisq rho_SiOx rho_Cr rho_Au d_oxide d_Cr d_Au l_tether l_lipid1 dl_lipid_on1 dl_lipid_off penetration nf_tether mult_tether vf_bilayer ExProtons scalarmult_off1 scalarmult_off2 d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 rho_solv_0 rho_solv_1 rho_solv_h2o rho_solv_5 global_rough sigma rough_au_cr background_1 background_2 background_3 background_4 background_5
2.81357 3.7467832e-06 4.1366771e-06 4.4287657e-06 5.12591315 36.33412 114.3353 14.357197 13.116636 2.546048 0.296072 -5.701568 0.6949695 3.0087487 0.996724 0.6524992 0.707734 0.6515785 10.342044 10.552276 10.948864 12.578552 11.487636 9.496376 9.731012 0.01814418 0.5168298 0.1434576 0.1593972 0.01578012 0.01753347 6.14463296e-06 3.761727e-06 -5.29284784e-07 3.887404e-06 4.711776 3.377333 5.394212 8.5539475e-07 2.633093476e-06 2.368181469e-06 2.600614973e-06 1.342661614e-06
2.62501 3.6735324e-06 4.0930985e-06 4.4495566e-06 5.0026955045 40.94326 109.8168 14.232925 13.259422 -1.710008 -0.551968 -7.3871384 0.645234 3.4556644 0.9995512 0.8951156 0.8046874 0.6405499 10.4625 12.731152 11.458276 11.145876 11.834444 9.00466208 11.982768 0.2197578 0.4186368 0.2393358 0.2659284 0.010611 0.00433452 6.14126528e-06 3.762504e-06 -5.6480678536e-07 3.8860264e-06 4.56772 3.145712 4.747168 9.01947151e-07 2.994746131e-06 2.154104293e-06 2.224295252e-06 1.839707185e-06
2.77167 3.7965492e-06 4.1311287e-06 4.4277544e-06 5.4080834 38.997 110.82292 14.587264 13.40778 2.260984 0.553016 -2.468352 0.5204197 3.6583867 0.99909 0.6986156 0.756784 0.6337684 9.953672 9.782116 10.177296 9.80138 9.01366892 12.07486 11.520648 0.004725978 0.4572906 0.085551 0.0948828 0.0887733 0.00887463 6.14307584e-06 3.7621416e-06 -5.25151384e-07 3.8876108e-06 3.884464 3.591959 5.290424 9.90010999e-07 2.14717068e-06 2.141041906e-06 1.793916345e-06 9.99570246e-07
2.82223 3.40342284e-06 4.1120317e-06 4.4252656e-06 5.1220976 35.75328 115.5288 14.468482 13.31587 1.401432 -0.59556 -4.097368 0.54653885 3.6325972 0.9999776 0.502162896 0.586468 0.4892329 11.147172 11.160396 11.487744 10.761716 11.100716 10.397088 10.260736 0.4058088 0.4102764 0.1901502 0.1212198 0.1340979 0.002438712 6.14469632e-06 3.7591314e-06 -5.599324842e-07 3.8881808e-06 4.208028 3.485834 4.066452 6.91741567e-07 2.810812925e-06 2.022650589e-06 2.344911124e-06 1.01669682e-06
2.81715 3.7854916e-06 4.1137373e-06 4.4586529e-06 5.00014460345 40.49602 110.96868 14.685328 12.98225 1.864856 -0.713056 -7.4825056 0.5739035 4.3903927 0.9999332 0.8172404 0.7937551 0.6068935 9.790676 10.274684 11.743296 9.938816 10.997484 10.729148 10.178752 0.05466966 0.3208302 0.3781146 0.1618374 0.1431198 0.0250167 6.14121056e-06 3.7610514e-06 -4.95556074e-07 3.88591e-06 4.48322 4.013666 5.674248 7.65800434e-07 2.330788949e-06 1.633328469e-06 2.373810343e-06 1.36502714e-06
2.91652 3.4777792e-06 4.1012664e-06 4.4389909e-06 5.1797327 36.2436 114.86536 14.393827 13.456248 2.427768 0.086744 -0.684288 0.5248751 3.057526 0.9999964 0.5828572 0.5823865 0.5733856 9.929992 10.214228 9.62318 10.292512 11.090624 9.102654 11.196624 0.1590576 0.4693704 0.1305384 0.145038 0.0321144 0.035682 6.14458496e-06 3.7618644e-06 -5.03961152e-07 3.8786604e-06 3.3442 4.079111 5.390804 7.29603667e-07 2.067066704e-06 2.223970317e-06 2.220830945e-06 1.279534242e-06
2.87165 3.4691912e-06 4.1445291e-06 4.433704e-06 5.00014874165 37.96952 113.66316 14.125231 13.010152 1.07284 0.460288 -4.277224 0.638229 3.9097279 0.9939692 0.609494 0.6794299 0.3742111 11.464768 11.370032 9.3374412 10.156184 11.044116 10.85182 10.703888 0.253059 0.3418848 0.2544234 0.2826912 0.0700812 0.077868 6.14416928e-06 3.7601994e-06 -4.97480512e-07 3.887522e-06 4.857432 2.9633 5.646004 8.75510614e-07 2.499730154e-06 1.973850351e-06 2.11697672e-06 1.571665804e-06
2.9917 3.5930048e-06 4.1731551e-06 4.4329906e-06 10.680215 36.32066 110.4625 13.905289 13.165216 0.41948 0.686696 -3.523912 0.638913 3.0056401 0.9999976 0.7689652 0.6095647 0.4981762 11.670348 9.0784828 11.759876 10.99588 9.3144008 10.188756 12.232052 0.2703606 0.2777346 0.3794814 0.1601856 0.0315231 0.01034991 6.1437248e-06 3.7613016e-06 -4.85028686e-07 3.8879192e-06 2.3478948 3.948506 5.326884 4.88264248e-07 1.868281469e-06 3.404079248e-06 2.928929297e-06 1.286567835e-06
3.07874 3.5710096e-06 4.137331e-06 4.4409703e-06 5.05556825 32.28268 118.58118 14.845357 13.374404 -1.658184 -1.202296 -5.361128 0.638859 2.9544967 0.9970464 0.8844188 0.7649839 0.7649839 12.316948 10.466588 10.507044 9.960484 12.246916 10.634492 11.291876 0.3603462 0.4035654 0.117018 0.0606624 0.0674025 0.0709155 6.14384576e-06 3.7615794e-06 -4.33456802e-07 3.8893384e-06 5.053196 3.224234 3.204012 5.6936107e-07 2.065417034e-06 2.695196053e-06 2.292466615e-06 1.59073199e-06
2.65915 3.643888e-06 4.1577527e-06 4.4504023e-06 5.017427555 39.92448 110.48166 14.504761 13.224366 1.016872 0.207608 -4.268672 0.503920645 4.8259234 0.9970184 0.61218 0.6064642 0.6063193 9.996192 9.60086 9.581672 10.8479 10.908636 9.0900476 9.1926348 0.01658718 0.3985806 0.257805 0.1927038 0.0621195 0.0690216 6.1437584e-06 3.7599204e-06 -4.4140455e-07 3.8855744e-06 4.47482 3.332606 4.496332 6.25269106e-07 2.48785253e-06 1.629899155e-06 2.613102475e-06 1.083553446e-06
2.71643 3.6568276e-06 4.1552827e-06 4.4438392e-06 6.1591235 37.11956 112.97944 14.454136 12.920958 -1.210424 0.350448 -2.304104 0.80406 2.7942355 0.9979664 0.6865996 0.4159126 0.4010356 11.23166 11.798108 11.293112 10.861284 9.840192 11.791804 10.563768 0.3254412 0.4854078 0.1752276 0.1439322 0.1570434 0.0698241 6.14443904e-06 3.7599018e-06 -4.47123914e-07 3.8906364e-06 4.88322 3.276092 4.380248 4.95346159e-07 2.306228862e-06 3.030483982e-06 2.709368218e-06 1.427794584e-06
2.73179 3.59829e-06 4.1409957e-06 4.4521315e-06 5.0001716624 40.1021 111.59836 14.025655 12.893854 1.42128 0.075232 -3.96728 0.6526945 3.78775 0.9981544 0.8090388 0.6301648 0.5421952 11.533572 10.185444 10.7252 10.587832 10.379708 12.274796 10.660652 0.2922792 0.4118646 0.3660066 0.2380938 0.02562051 0.02233617 6.1440128e-06 3.7604046e-06 -4.2924173e-07 3.891996e-06 4.778468 3.090266 4.678408 7.84266949e-07 2.711127866e-06 3.005269026e-06 2.714817128e-06 1.488177505e-06
2.69057 3.5911764e-06 4.1570234e-06 4.4409934e-06 5.00005921235 38.32736 112.50298 14.253616 13.119856 0.225232 0.5588 -1.999256 0.56873 3.9023821 0.9990852 0.7230152 0.6433471 0.4698757 12.985676 11.68994 11.62046 9.879496 10.4006 10.01224 12.2122 0.2325672 0.5582436 0.1032078 0.1146756 0.0576546 0.00473916 6.14294816e-06 3.7602354e-06 -4.79187312e-07 3.8873004e-06 4.39842 3.474482 4.397772 8.33432734e-07 2.811717744e-06 1.864467232e-06 2.81968615e-06 9.23125538e-07
2.83193 3.7110244e-06 4.1892101e-06 4.4491567e-06 8.093543 42.14658 105.76994 14.46679 13.140702 -2.819512 -0.194712 -6.842688 0.6166235 3.8654749 0.9999668 0.7735932 0.5624497 0.5315536 11.351128 11.578104 10.326628 10.04184 9.691108 9.3920712 11.6081 0.1491354 0.3132738 0.5259342 0.164361 0.1826232 0.1195143 6.14449952e-06 3.7610322e-06 -4.58499396e-07 3.893152e-06 4.236044 3.433013 4.815924 9.01137961e-07 2.558913315e-06 2.470870927e-06 2.102719572e-06 1.192941564e-06
2.8733 3.756712e-06 4.1184459e-06 4.437811e-06 5.0000603378 38.24638 113.17542 14.083381 13.070688 0.399416 0.237704 -0.640048 0.7397435 2.8283905 0.9985084 0.8192904 0.5573368 0.4196854 11.953004 10.138008 9.760684 10.471968 10.44718 9.853408 10.880768 0.473367 0.4260468 0.1971066 0.1957626 0.042564 0.0472932 6.1439504e-06 3.7609878e-06 -5.35012448e-07 3.8919652e-06 4.01026 2.784017 5.18826 8.90293816e-07 2.376599785e-06 2.338192468e-06 1.893466431e-06 9.77789603e-07
2.55142 3.573008e-06 4.1504506e-06 4.4515789e-06 5.3549276 41.93328 109.33282 14.117959 13.086956 -1.883184 -0.449048 -5.85628 0.51775525 4.9901743 0.9999936 0.7830892 0.6743215 0.5674411 12.473256 10.823644 10.42358 11.409644 12.574756 10.280132 11.319592 0.241461 0.2814624 0.4841484 0.1112868 0.0417423 0.0463806 6.14438624e-06 3.7596708e-06 -4.42261276e-07 3.8872384e-06 4.429968 3.732362 5.436104 7.95631573e-07 2.458983305e-06 2.278729363e-06 2.716036884e-06 1.293936361e-06
2.78474 3.6933852e-06 4.1230713e-06 4.4409859e-06 5.4021389 36.55436 114.08328 14.63932 13.109916 -2.079296 0.070208 -2.330248 0.7934135 2.2099078 0.9999896 0.6452728 0.6316651 0.5381965 11.857096 10.10736 12.503728 12.536532 10.538336 11.316804 12.273424 0.3342942 0.4263762 0.3084666 0.00939408 0.00323196 0.000941769 6.14453216e-06 3.7618542e-06 -4.50970466e-07 3.8824216e-06 4.563984 3.720755 5.244308 9.12002086e-07 2.606238848e-06 2.649150264e-06 2.152379638e-06 1.439327277e-06
2.72838 3.7262344e-06 4.1313081e-06 4.4499136e-06 5.4545045 37.79264 111.47124 14.830903 13.523602 -2.009712 -0.390416 -1.675024 0.5579925 3.1830877 0.999962 0.7368484 0.697834 0.6325993 11.9886 11.501892 10.678064 11.270192 9.121894 10.99888 9.823096 0.2485848 0.5060028 0.1443078 0.1603422 0.00627003 0.00523533 6.14401568e-06 3.7609836e-06 -5.31757188e-07 3.8868464e-06 3.95832 4.242701 4.258168 8.90462647e-07 2.571880721e-06 2.178694374e-06 2.372985508e-06 1.37847445e-06
2.97593 3.733886e-06 4.1139206e-06 4.4300938e-06 5.0004648095 36.96814 114.07696 14.412772 13.077352 0.525232 -0.053184 -4.604272 0.7513605 2.8822366 0.9987788 0.51300504 0.5654953 0.534673 9.3994816 10.687672 11.05476 11.715628 10.4217 11.4843 11.198344 0.03269172 0.3996762 0.3365262 0.2013792 0.00928566 0.01009002 6.14240384e-06 3.7599942e-06 -4.79504538e-07 3.886788e-06 4.721148 3.174104 4.050024 9.84100915e-07 2.566616774e-06 1.661312871e-06 2.511267846e-06 1.29404134e-06
2.68223 3.7226556e-06 4.0932948e-06 4.4446228e-06 5.3303954 38.5504 112.17744 14.096962 12.985092 0.416904 -0.169184 -5.284568 0.6466355 3.8240038 0.9999748 0.7868328 0.5620564 0.4168603 10.742636 11.242036 10.027568 12.039108 12.170688 11.5673 10.298888 0.264873 0.420198 0.3600876 0.204414 0.0548628 0.02196978 6.1433648e-06 3.7596618e-06 -5.449014e-07 3.878852e-06 4.184716 3.523547 4.837064 7.37777485e-07 2.503724355e-06 2.458013499e-06 2.169721169e-06 1.233113528e-06
2.91802 3.6866724e-06 4.1361571e-06 4.4515351e-06 5.0001697004 41.54546 109.1941 14.76928 12.988354 -2.819704 -0.128608 -7.136648 0.71777 3.3486058 0.9999608 0.740116 0.3810592 0.3767158 10.8229 10.586608 10.814124 10.93542 10.87538 11.916556 11.803148 0.300369 0.4282782 0.3844998 0.198981 0.1267326 0.1283682 6.14328992e-06 3.7599126e-06 -4.8697736e-07 3.8830528e-06 4.96484 3.119969 4.480112 6.91224085e-07 2.6169767e-06 1.936337855e-06 2.613457404e-06 1.003829394e-06
2.94981 3.6066532e-06 4.1623521e-06 4.4356903e-06 5.1930563 42.20214 108.75184 14.88016 13.13352 0.887424 0.482592 -6.123296 0.5695925 4.0409227 0.9999892 0.6116396 0.4888774 0.4542436 11.107756 9.674272 11.214012 12.565348 11.752888 11.335032 11.40812 0.208179 0.3785844 0.282321 0.1348266 0.0782832 0.00446994 6.1420352e-06 3.7615494e-06 -4.62521742e-07 3.8909976e-06 4.619272 3.797375 4.849676 9.07527565e-07 2.102519612e-06 1.290647019e-06 2.527779543e-06 1.622580619e-06
2.86054 3.7288256e-06 4.1356657e-06 4.4335132e-06 5.236547 34.28368 116.03952 14.825629 13.018594 -1.281568 0.397144 -1.37852 0.6328715 3.6803251 0.9999952 0.6710136 0.4332691 0.4330765 11.317324 10.053036 11.706156 9.72128 11.34136 12.178188 9.623136 0.3412686 0.4502688 0.1649622 0.1425942 0.108327 0.0353844 6.14309216e-06 3.7603326e-06 -4.64296614e-07 3.8861648e-06 5.033012 3.58115 4.669056 8.4043972e-07 3.166876698e-06 2.581173862e-06 2.218081495e-06 7.51804809e-07
2.63608 3.6856432e-06 4.1309636e-06 4.4484253e-06 5.00008183205 41.29092 109.22118 14.659777 13.226088 -0.653544 -0.509024 -2.432328 0.609318 3.9711079 0.9960812 0.7653416 0.5719672 0.4809646 9.52086 11.167872 10.262784 10.872272 10.288376 9.0859896 9.188912 0.2258934 0.4912494 0.250596 0.226422 0.0824835 0.0530754 6.14365472e-06 3.7609482e-06 -5.4158721e-07 3.8898608e-06 5.391656 3.096167 5.198156 7.80707512e-07 2.960198042e-06 3.025255028e-06 2.585478001e-06 1.112662623e-06
2.76429 3.796e-06 4.1058593e-06 4.4433622e-06 5.00007796655 36.62092 115.11076 14.15917 13.029066 0.270792 -0.102272 -3.732328 0.6505225 3.8654353 0.9839888 0.6025856 0.6320404 0.6320404 12.96 12.96 11.885688 10.369988 9.0000433916 10.302392 12.764356 0.2477934 0.4604556 0.1246452 0.1384944 0.1538829 1.88355e-07 6.14396096e-06 3.7615248e-06 -4.86135574e-07 3.8887324e-06 5.234172 2.415446 5.96 9.9001e-07 2.468071487e-06 2.709078276e-06 2.017306658e-06 1.101049946e-06
2.65439 3.5303748e-06 4.1283519e-06 4.4349511e-06 5.00001240511 36.50474 114.41316 14.379688 13.197822 -0.89748 -0.73144 -1.831976 0.7523515 2.7648325 0.9945204 0.7542484 0.5886793 0.5883067 10.362172 11.949048 10.76884 10.199688 12.703692 10.722052 10.27332 0.2692476 0.4558182 0.1459116 0.1621236 0.0779421 0.0866022 6.14466944e-06 3.7610946e-06 -5.17739152e-07 3.8913772e-06 4.598016 3.104933 3.68494 7.73937289e-07 2.808948298e-06 3.123205434e-06 2.177269659e-06 1.411177908e-06
2.61486 3.6993072e-06 4.1162697e-06 4.4443204e-06 5.00007876485 37.70748 113.80194 14.41153 12.8328 3.113808 0.294976 -4.46684 0.676483 3.6946009 0.999988 0.5000359438 0.7823125 0.5498902 10.831636 9.2664944 10.644844 9.9993 10.493768 12.35164 10.081216 0.0734514 0.4548084 0.3357636 0.02245782 0.02495313 0.01178976 6.14408672e-06 3.7602816e-06 -5.01627358e-07 3.889612e-06 4.784964 3.641741 5.64054 9.93265741e-07 2.360048096e-06 2.113022511e-06 2.404229258e-06 1.246685813e-06
2.78633 3.792486e-06 4.1111347e-06 4.448926e-06 5.13450815 38.7149 111.72608 14.430313 12.933992 0.017856 0.455296 -2.804752 0.783521 3.0339541 0.9963636 0.50554384 0.8186266 0.5395069 12.301728 10.858548 11.599988 11.348416 10.45548 11.194452 9.02285376 0.186414 0.458868 0.153075 0.1700832 0.02707074 0.01379619 6.14016032e-06 3.7602882e-06 -5.614626058e-07 3.8854112e-06 5.32216 3.584042 5.319376 8.95798306e-07 2.450889924e-06 3.021525774e-06 2.714367218e-06 1.203299492e-06
2.90763 3.583128e-06 4.1245442e-06 4.4432551e-06 5.00002003584 41.62896 110.11194 14.000275 13.18847 0.694632 -0.621792 -6.824488 0.6335685 3.6409429 0.9972356 0.6929908 0.4532095 0.4369987 12.920536 11.686996 12.258156 11.716664 9.913624 9.417324 11.828124 0.2807202 0.482175 0.1584684 0.1760748 0.1122711 0.0223806 6.14418752e-06 3.7607376e-06 -4.85014078e-07 3.8894332e-06 4.720736 3.283277 5.028176 5.68993438e-07 3.216816708e-06 2.331663774e-06 2.21125786e-06 1.609023331e-06
2.66507 3.4832476e-06 4.1529219e-06 4.4231707e-06 5.16630785 34.86686 116.07798 15.233833 13.218066 -0.129848 -0.195384 -4.242048 0.7312925 2.7269155 0.9999832 0.6168332 0.5935834 0.4864942 11.688304 10.348416 10.915656 11.827452 10.959932 12.405484 12.44474 0.2019144 0.5128416 0.192918 0.2143536 0.0334566 0.01932675 6.144104e-06 3.7620204e-06 -5.565259982e-07 3.8871244e-06 4.8072 3.591833 4.602288 3.99116485e-07 2.100899936e-06 1.440806981e-06 2.695480996e-06 1.370121121e-06
2.70357 3.7315684e-06 4.2070942e-06 4.4377225e-06 5.00006832665 41.5559 108.902 14.727268 13.070576 2.116496 -0.173176 -1.741432 0.607847 4.055446 0.9989312 0.5417508 0.548317 0.4972807 10.606836 11.412528 10.032156 11.410304 11.962224 11.811856 12.140588 0.323733 0.4605288 0.1893096 0.1316388 0.0595305 0.00774552 6.14438432e-06 3.7601544e-06 -4.96151184e-07 3.8869216e-06 4.460272 3.009215 4.318608 9.93965041e-07 2.84013206e-06 2.005803959e-06 2.521480803e-06 1.074240309e-06
2.56832 3.6102188e-06 4.1193832e-06 4.4372527e-06 5.4277655 39.6498 110.67874 14.710897 13.17482 -0.350536 0.242224 -1.747736 0.5502635 4.0621186 0.9999948 0.52097132 0.6507964 0.4620709 10.366596 11.402812 10.204896 10.073496 11.782616 11.685672 9.0700744 0.2188134 0.5172012 0.2551176 0.05198562 0.0562215 0.001751226 6.14341088e-06 3.7605198e-06 -5.07311364e-07 3.8885124e-06 4.206172 3.689855 4.724316 7.95838366e-07 2.547760546e-06 2.038812356e-06 2.39927025e-06 1.855768972e-06
2.79845 3.7172988e-06 4.1602396e-06 4.4413786e-06 5.558648 42.61624 107.70468 14.558248 12.979898 -0.235696 -0.16936 -4.113008 0.847972 2.604403 0.9999976 0.8506708 0.5833153 0.5732506 9.96222 12.324408 12.4826 12.233592 10.743028 11.95966 10.041868 0.2537124 0.3121878 0.3960918 0.04660956 0.00823158 0.00914619 6.14289056e-06 3.7604124e-06 -4.58502882e-07 3.886994e-06 4.5525 3.612476 4.83722 7.40610649e-07 3.045435991e-06 1.23255364e-06 2.191121888e-06 1.477969547e-06
2.97905 3.7716192e-06 4.1100869e-06 4.4515123e-06 5.17853885 40.16714 110.48362 14.682529 13.191774 0.20472 -0.344584 -2.060144 0.655659 3.3280336 0.9991748 0.7163324 0.5686057 0.5686057 11.645608 10.822656 11.365452 12.050136 11.847372 11.755744 10.43616 0.2121246 0.5047062 0.1831746 0.1140366 0.1267077 0.00604779 6.14420576e-06 3.760284e-06 -4.9569319e-07 3.8875204e-06 4.79066 3.50921 5.669876 8.01980218e-07 3.042456587e-06 2.082393638e-06 1.737392652e-06 1.179329287e-06
3.02542 3.4755504e-06 4.1133655e-06 4.439332e-06 5.00008749665 37.44186 114.35046 14.464054 12.980402 0.995016 -0.165208 -7.97995928 0.7278275 3.1611196 0.9986664 0.7480904 0.5633488 0.4648033 9.92996 9.0301018 10.724528 9.3387236 11.733416 10.005204 11.593844 0.1533966 0.2866134 0.506082 0.3174816 0.1579404 0.1754892 6.14064128e-06 3.7611336e-06 -5.2321931e-07 3.8871468e-06 4.741416 3.24167 4.738072 9.91173835e-07 2.347500606e-06 2.680029087e-06 2.488567387e-06 7.70286112e-07
2.60595 3.4736076e-06 4.1130132e-06 4.4201476e-06 5.10407465 35.31136 116.09264 14.188051 13.07255 -0.67412 -0.181392 -3.70352 0.706544 2.6920477 0.9999732 0.7124748 0.6798115 0.6386176 10.099908 10.342444 12.674424 9.952652 11.560624 11.569728 11.873404 0.149112 0.512568 0.1070388 0.118932 0.0883413 0.098157 6.14359232e-06 3.7597206e-06 -4.99279786e-07 3.8871844e-06 4.073228 3.371987 2.3050944 7.99525675e-07 1.967811559e-06 2.877539577e-06 2.384108283e-06 1.309008346e-06
2.85117 3.6904512e-06 4.1624314e-06 4.4454994e-06 5.624816 35.1608 114.9976 14.706163 13.051984 0.45512 -0.016256 -3.511488 0.7785775 2.6814349 0.9994248 0.8174068 0.8428609 0.6311359 10.41404 12.077348 11.172976 9.712576 12.145596 12.346356 11.0618 0.2405196 0.3342072 0.1609596 0.1788438 0.02942997 0.00764583 6.14370272e-06 3.7596504e-06 -4.99034604e-07 3.8888588e-06 5.462992 3.426971 3.243556 9.96260743e-07 2.507613577e-06 2.57628484e-06 2.657493595e-06 1.300285091e-06
2.94275 3.7970768e-06 4.0286289e-06 4.4265754e-06 5.00002322346 32.48424 118.6308 14.230117 13.573092 0.505408 -0.157368 -6.046544 0.504209445 3.4498432 0.9980156 0.50000424148 0.8724277 0.8724277 11.118492 11.008088 10.343624 9.0418692 12.031852 12.054928 11.756448 0.005126604 0.5781426 0.0665478 0.02691528 0.00716988 0.00796653 6.14506592e-06 3.760533e-06 -5.59643694e-07 3.8944692e-06 4.251016 2.972183 2.02862132 9.92906101e-07 2.4580085e-06 1.435658011e-06 2.020810957e-06 8.85088147e-07
2.99139 3.6379504e-06 4.1509979e-06 4.431658e-06 7.370501 35.35726 114.49898 13.956787 12.919264 -0.941336 0.4136 -3.477784 0.7855765 2.7976213 0.999996 0.80459 0.475363 0.3135196 11.4613 10.92766 9.595652 9.02050772 10.869948 11.576656 11.384096 0.3670524 0.4212324 0.405744 0.233742 0.1407663 0.0512928 6.14462816e-06 3.7592766e-06 -5.0473936e-07 3.886772e-06 4.587904 3.248687 5.133212 7.60463776e-07 2.27464518e-06 1.879539217e-06 2.920241035e-06 1.558063525e-06
2.95322 3.796878e-06 4.0756122e-06 4.4496214e-06 7.090799 32.40012 117.19128 13.938805 13.034806 1.51364 -0.393016 -1.88368 0.5107981 5.0814622 0.9999972 0.601132 0.7247143 0.7225858 12.086708 12.817124 10.964384 10.679112 10.9899 9.2886888 9.27742 0.2002596 0.4115034 0.1327662 0.01115748 0.01099581 0.01102497 6.14379392e-06 3.7602e-06 -4.66048744e-07 3.88735e-06 4.072904 3.839804 5.921996 9.92583424e-07 2.572355626e-06 2.255344041e-06 2.146385837e-06 9.81083944e-07
2.78477 3.744798e-06 4.0875449e-06 4.4350975e-06 6.367622 33.08054 117.12254 14.270941 12.890424 -0.107568 0.318672 -2.941672 0.7115865 3.3189058 0.9999988 0.6379456 0.6293998 0.5172688 9.1781576 10.4432 10.3023 11.497268 9.2986464 12.430232 11.391584 0.2313222 0.4241568 0.3381606 0.04056324 0.0450702 0.01100172 6.14333312e-06 3.7596846e-06 -4.8653414e-07 3.8886108e-06 4.803148 3.213152 3.037648 7.24318957e-07 2.460368028e-06 1.943571408e-06 2.146915731e-06 1.103664423e-06
2.76215 3.7963132e-06 4.1162879e-06 4.4322313e-06 6.3717755 34.51614 115.07966 14.622049 13.328204 1.453728 -0.120896 -4.403072 0.501249985 4.0939966 0.9999992 0.6206376 0.6707512 0.5776534 9.3878184 10.57814 9.1410088 10.469612 10.212112 9.1024976 11.343832 0.0086871 0.5912388 0.1518852 0.1477032 0.0438219 0.0341487 6.13906496e-06 3.7602816e-06 -5.04350256e-07 3.8851956e-06 3.502028 4.019543 5.692028 9.91165843e-07 2.399725159e-06 2.498295441e-06 2.169696174e-06 1.005054149e-06
2.50873 3.6474348e-06 4.1132927e-06 4.4436268e-06 5.00016904205 36.88288 114.33304 14.052961 13.197444 2.648344 -0.52512 -2.45936 0.7553855 2.5159861 0.9980632 0.8071292 0.6446773 0.5621194 10.755596 10.24954 11.68868 10.294044 11.017324 9.838628 10.515312 0.2514102 0.4216782 0.2313792 0.257088 0.0534639 0.0594042 6.14173088e-06 3.761043e-06 -4.88174884e-07 3.8834324e-06 4.455892 3.178619 4.345692 8.58048094e-07 3.065756926e-06 2.275470015e-06 2.292056697e-06 1.579914154e-06
2.81102 3.7392892e-06 4.1045034e-06 4.4370925e-06 5.00000269437 34.76096 116.12848 14.443606 13.213768 -1.792032 -0.208472 -3.45848 0.5269771 4.8322495 0.9962612 0.503062688 0.5975155 0.5975155 12.064508 9.491044 9.55704 9.419216 11.133348 9.00536932 10.914268 0.2796186 0.5948082 0.2293602 0.1174824 0.0942474 0.00462945 6.14374496e-06 3.7593096e-06 -5.11562458e-07 3.8905996e-06 4.814472 2.975114 2.002352416 9.91355653e-07 2.44086193e-06 2.480179065e-06 2.2680465e-06 9.4776061e-07
2.70573 3.7006956e-06 4.1371295e-06 4.4396152e-06 5.00002107354 38.79846 112.5378 14.224672 13.086508 -1.450304 0.06484 -5.419872 0.685787 3.1653271 0.9960052 0.8522656 0.6324814 0.5266387 11.51718 10.875768 11.621372 10.27812 11.896592 10.349428 10.664724 0.2247396 0.413361 0.3684648 0.1234332 0.0233571 0.02595228 6.14244512e-06 3.7609956e-06 -5.30745252e-07 3.8864192e-06 3.654132 3.346598 5.609148 7.78643578e-07 2.147525609e-06 1.827874552e-06 1.883093506e-06 8.06558856e-07
2.50164 3.797102e-06 4.0794693e-06 4.4350198e-06 5.0000802818 36.67404 114.04924 14.091571 13.28164 2.002736 0.02348 -6.437344 0.60662 3.466891 0.9960616 0.8096152 0.6550417 0.6550417 10.784432 10.211624 9.1051884 9.2573896 9.001764072 9.00044608 9.93774 0.0234789 0.5158146 0.2469018 0.07836 0.0867747 0.0639036 6.14320352e-06 3.7599336e-06 -4.80912384e-07 3.8844168e-06 4.65558 3.396287 5.974724 9.94660345e-07 2.307583591e-06 2.186847743e-06 2.218151481e-06 8.51709824e-07
2.64789 3.7534996e-06 4.1072698e-06 4.4381542e-06 5.5844105 35.94026 114.21436 14.71078 13.021324 1.261312 0.145256 -3.456128 0.612696 4.0255084 0.9999996 0.5841348 0.7479478 0.7475014 11.868292 10.02354 11.631636 12.73018 12.545212 9.191892 9.2850724 0.061428 0.5080176 0.1068402 0.1187106 0.002557815 0.002842017 6.14398784e-06 3.7609782e-06 -4.9030566e-07 3.8845084e-06 5.087676 3.971618 5.498964 8.39608552e-07 3.000789922e-06 1.960927936e-06 2.210153081e-06 7.61822805e-07
2.86585 3.67365e-06 4.1955099e-06 4.4428981e-06 5.2457036 43.89092 106.79454 14.654683 13.023914 0.980584 0.44928 -6.350688 0.5402064 4.8149245 0.9999736 0.7206024 0.4679731 0.383788 10.658048 11.710004 10.119148 12.331872 11.232876 11.800276 10.585184 0.1104642 0.3077832 0.3979626 0.2335404 0.01758558 0.01940775 6.14432384e-06 3.7609548e-06 -4.54608688e-07 3.8891832e-06 4.75702 3.347219 5.400168 7.25286988e-07 2.679134266e-06 1.939747173e-06 2.8314338e-06 1.463662409e-06
2.78119 3.7554136e-06 4.1863956e-06 4.4515351e-06 6.2210525 42.42996 106.52928 14.537755 13.159896 0.29252 0.132496 -3.876616 0.6285695 3.5179948 0.9996904 0.7841172 0.5758705 0.4919851 11.2659 11.125804 11.05808 9.832292 10.68264 9.855668 11.508232 0.1844706 0.526908 0.1828722 0.1073124 0.0944316 0.01630485 6.14078528e-06 3.7614546e-06 -4.5803858e-07 3.8877136e-06 4.408744 3.475082 4.559612 9.15323761e-07 2.300050098e-06 2.281853738e-06 2.12762459e-06 1.290072134e-06
