# z rho mu
284.851 3.61266e-06 0
284.851 3.61266e-06 0
285.351 3.61266e-06 0
285.351 3.61266e-06 0
285.851 3.61266e-06 0
285.851 3.61266e-06 0
286.351 3.61266e-06 0
286.351 3.61266e-06 0
286.851 3.61266e-06 0
286.851 3.61266e-06 0
287.351 3.61266e-06 0
287.351 3.61266e-06 0
287.851 3.61266e-06 0
287.851 3.61266e-06 0
288.351 3.61266e-06 0
288.351 3.61266e-06 0
288.851 3.61266e-06 0
288.851 3.61266e-06 0
289.351 3.61266e-06 0
289.351 3.61266e-06 0
289.851 3.61266e-06 0
289.851 3.61266e-06 0
290.351 3.61266e-06 0
290.351 3.61266e-06 0
290.851 3.61266e-06 0
290.851 3.61266e-06 0
291.351 3.61266e-06 0
291.351 3.61266e-06 0
291.851 3.61266e-06 0
291.851 3.61266e-06 0
292.351 3.61266e-06 0
292.351 3.61266e-06 0
292.851 3.61266e-06 0
292.851 3.61266e-06 0
293.351 3.61266e-06 0
293.351 3.61266e-06 0
293.851 3.61266e-06 0
293.851 3.61266e-06 0
294.351 3.61266e-06 0
294.351 3.61266e-06 0
294.851 3.61266e-06 0
294.851 3.61266e-06 0
295.351 3.61266e-06 0
295.351 3.61266e-06 0
295.851 3.61266e-06 0
295.851 3.61266e-06 0
296.351 3.61266e-06 0
296.351 3.61266e-06 0
296.851 3.61266e-06 0
296.851 3.61266e-06 0
297.351 3.61266e-06 0
297.351 3.61266e-06 0
297.851 3.61266e-06 0
297.851 3.61266e-06 0
298.351 3.61266e-06 0
298.351 3.61266e-06 0
298.851 3.61266e-06 0
298.851 3.61266e-06 0
299.351 3.61266e-06 0
299.351 3.61266e-06 0
299.851 3.61266e-06 0
299.851 3.61266e-06 0
300.351 3.61266e-06 0
300.351 3.61266e-06 0
300.851 3.61266e-06 0
300.851 3.61266e-06 0
301.351 3.61266e-06 0
301.351 3.61266e-06 0
301.851 3.61266e-06 0
301.851 3.61266e-06 0
302.351 3.61266e-06 0
302.351 3.61266e-06 0
302.851 3.61266e-06 0
