44
         16.084      3.5627e-06          3.3085         13.2545         10.3415         0.90705      4.8752e-07          2.4017          3.8822         -8.7756 
         15.914     3.62366e-06          1.8118         10.5405          13.897         0.95736       4.232e-07          4.4681          2.2121         -8.1044 
          23.83     3.35504e-06          2.0656         10.2975          13.694         0.90757      2.2214e-07          2.6714          4.1228         -7.5008 
         20.804     3.35516e-06          2.5876         14.3025          13.679         0.99755      4.0928e-07          3.7517          3.5837         -5.9356 
         22.642     3.51962e-06          1.7578          13.543          13.703         0.96409      4.8482e-07          3.2186          2.2538          -8.294 
         11.926      3.7313e-06          1.9468          13.543          13.568         0.96909       4.487e-07          4.4366          2.2559         -8.5424 
         22.642     3.51962e-06          1.7794         13.6135         14.8935         0.91051      4.8308e-07           2.369          2.3513         -5.6508 
         14.538     3.32414e-06          4.1329         13.6595         14.8405         0.99635      2.9528e-07          4.4528           4.877         -6.8668 
         15.232     3.30866e-06          2.6083            10.8          11.143         0.92161       3.521e-07           2.402          3.3713         -6.9356 
         13.566     3.37502e-06          7.2658          11.326          13.047         0.98094      4.8296e-07          2.3417          3.5237         -5.9332 
         11.916     3.73106e-06          2.5354         14.3395         14.9925         0.91994      3.7304e-07          2.2004          4.6619         -7.1956 
         22.642     3.52082e-06          1.8964         12.6355          10.865         0.95803      3.4976e-07          4.3667          3.6422         -7.2556 
          21.55      3.2423e-06          5.3758          13.543          13.703         0.96408       3.767e-07          2.3186          2.5559         -8.2944 
         21.378     3.67994e-06           9.073         14.7505           10.72         0.92843      3.0956e-07          2.7533          4.8806         -8.1444 
         18.978     3.62618e-06           6.931         14.5595         11.7215         0.97665      2.3432e-07          2.0054          2.1674         -6.1756 
         18.528     3.52094e-06          3.8179          13.671         14.6695          0.9781      4.8386e-07           2.621          2.2913         -7.8912 
         14.938     3.33434e-06          4.5829         13.6855          10.691         0.96837       4.841e-07           2.816          2.3279         -7.1748 
         12.884      3.6947e-06          5.4532         14.0515         11.9165         0.97719      2.0432e-07          4.4669          3.3698         -6.8892 
         19.442     3.53942e-06          7.8103          13.543          13.703         0.98405      2.8652e-07          2.0558          3.5453         -8.4236 
         15.842     3.32342e-06          8.7544          14.229         13.1875         0.94024      4.8716e-07          2.6804          3.9716         -8.4292 
         18.676     3.71288e-06          9.5626          10.479          11.355         0.93983      5.1008e-07          4.0619           3.809           -7.06 
          22.63     3.35486e-06          2.7253         11.7725         13.7945         0.90752      2.1608e-07          4.4714          4.1219         -7.9956 
         18.676     3.71228e-06          9.2026          13.479          11.355         0.93988      5.5808e-07          4.0619           3.809          -7.044 
          21.34     3.23258e-06          4.2112         13.7545         12.1985         0.94336      2.8862e-07          2.7407          3.4913         -6.0988 
          23.15     3.23252e-06          1.2421          12.724         14.8365         0.95317      3.0752e-07          2.3714          4.0319         -7.5744 
