0.1402 1.2930756227238707e-05 1.3101855980806308e-06
0.1426 1.3848206025805423e-05 1.2414511735134698e-06
0.145 9.819990229549983e-06 1.1663750004883623e-06
0.1474 8.28825323390475e-06 1.0923787594594549e-06
0.1498 6.835971697931988e-06 1.026570929981971e-06
0.1522 5.871853912444665e-06 9.740652523321014e-07
0.1546 5.43630696030861e-06 9.36664109152234e-07
0.157 5.21884074522763e-06 9.125091988341657e-07
0.1594 4.106094359052623e-06 8.971584944612973e-07
0.1618 5.75730349890666e-06 8.852924608176398e-07
0.1642 5.369971230555284e-06 8.72322928492098e-07
0.1666 6.220788178056612e-06 8.553086149435262e-07
0.169 7.778047796502923e-06 8.331775854803272e-07
0.1714 5.600350640330442e-06 8.064808773181358e-07
0.1738 6.4471290839805645e-06 7.769044096651187e-07
0.1762 4.08585631826154e-06 7.466787855386849e-07
0.1786 3.3770215944083412e-06 7.179855039702339e-07
0.181 3.682367164547255e-06 6.9246393898083e-07
0.1834 1.8201890115081366e-06 6.709082158345063e-07
0.1858 2.1823777378167643e-06 6.532269813961148e-07
0.1882 2.1093796737123754e-06 6.386500623819475e-07
0.1906 1.6590205623567984e-06 6.260808975488195e-07
0.193 3.0679087180585075e-06 6.144452969555235e-07
0.1954 2.197783424762801e-06 6.029331491241419e-07
0.1978 2.984086069999056e-06 5.910951471098031e-07
0.2002 2.7925720127126875e-06 5.788138543030639e-07
0.2026 2.4972179984945824e-06 5.662012318033077e-07
0.205 3.5773125922645275e-06 5.534747223812962e-07
0.2074 2.821660803969818e-06 5.408557771005287e-07
0.2098 2.3454262799614723e-06 5.285077357437144e-07
0.2122 3.523540079927838e-06 5.165269756078463e-07
0.2146 2.3644729442092045e-06 5.049640599736441e-07
0.217 1.8909916755261537e-06 4.93859958767891e-07
0.2194 3.236110409791175e-06 4.832694213469429e-07
0.221799 2.422225661146527e-06 4.732677876001474e-07
0.2242 2.3528181942725234e-06 4.6390845501786004e-07
0.226601 3.5072351452496773e-06 4.5522573052433987e-07
0.228999 2.1127717902385082e-06 4.471842876995593e-07
0.231399 1.7053888114423716e-06 4.3963976275542053e-07
0.233799 1.9154835215469376e-06 4.324042451902073e-07
0.236199 2.4169285396361124e-06 4.252558305110036e-07
0.238601 2.529269531249377e-06 4.1799014871055864e-07
0.241 2.4708132903815573e-06 4.104988566751554e-07
0.243399 2.803443913774573e-06 4.0277152343903265e-07
0.2458 2.186446103898834e-06 3.9496362969619773e-07
0.248199 2.807916808384364e-06 3.8733946884398014e-07
0.2506 2.994444153953031e-06 3.8003324464101194e-07
