# z rho mu P theta
291.287 -5.52636e-07 0 0 270
291.787 -5.52636e-07 0 0 270
291.787 -5.52636e-07 0 0 270
292.287 -5.52636e-07 0 0 270
292.287 -5.52636e-07 0 0 270
292.787 -5.52636e-07 0 0 270
292.787 -5.52636e-07 0 0 270
293.287 -5.52636e-07 0 0 270
293.287 -5.52636e-07 0 0 270
293.787 -5.52636e-07 0 0 270
293.787 -5.52636e-07 0 0 270
294.287 -5.52636e-07 0 0 270
294.287 -5.52636e-07 0 0 270
294.787 -5.52636e-07 0 0 270
294.787 -5.52636e-07 0 0 270
295.287 -5.52636e-07 0 0 270
295.287 -5.52636e-07 0 0 270
295.787 -5.52636e-07 0 0 270
295.787 -5.52636e-07 0 0 270
296.287 -5.52636e-07 0 0 270
296.287 -5.52636e-07 0 0 270
296.787 -5.52636e-07 0 0 270
296.787 -5.52636e-07 0 0 270
297.287 -5.52636e-07 0 0 270
297.287 -5.52636e-07 0 0 270
297.787 -5.52636e-07 0 0 270
297.787 -5.52636e-07 0 0 270
298.287 -5.52636e-07 0 0 270
298.287 -5.52636e-07 0 0 270
298.787 -5.52636e-07 0 0 270
298.787 -5.52636e-07 0 0 270
299.287 -5.52636e-07 0 0 270
299.287 -5.52636e-07 0 0 270
299.787 -5.52636e-07 0 0 270
299.787 -5.52636e-07 0 0 270
300.287 -5.52636e-07 0 0 270
300.287 -5.52636e-07 0 0 270
300.787 -5.52636e-07 0 0 270
300.787 -5.52636e-07 0 0 270
301.287 -5.52636e-07 0 0 270
301.287 -5.52636e-07 0 0 270
301.787 -5.52636e-07 0 0 270
301.787 -5.52636e-07 0 0 270
302.287 -5.52636e-07 0 0 270
302.287 -5.52636e-07 0 0 270
302.787 -5.52636e-07 0 0 270
302.787 -5.52636e-07 0 0 270
303.287 -5.52636e-07 0 0 270
303.287 -5.52636e-07 0 0 270
303.787 -5.52636e-07 0 0 270
303.787 -5.52636e-07 0 0 270
304.287 -5.52636e-07 0 0 270
304.287 -5.52636e-07 0 0 270
304.787 -5.52636e-07 0 0 270
304.787 -5.52636e-07 0 0 270
305.287 -5.52636e-07 0 0 270
305.287 -5.52636e-07 0 0 270
305.787 -5.52636e-07 0 0 270
305.787 -5.52636e-07 0 0 270
306.287 -5.52636e-07 0 0 270
306.287 -5.52636e-07 0 0 270
306.787 -5.52636e-07 0 0 270
306.787 -5.52636e-07 0 0 270
307.287 -5.52636e-07 0 0 270
307.287 -5.52636e-07 0 0 270
307.787 -5.52636e-07 0 0 270
307.787 -5.52636e-07 0 0 270
308.287 -5.52636e-07 0 0 270
308.287 -5.52636e-07 0 0 270
308.787 -5.52636e-07 0 0 270
308.787 -5.52636e-07 0 0 270
309.287 -5.52636e-07 0 0 270
309.287 -5.52636e-07 0 0 270
309.787 -5.52636e-07 0 0 270
309.787 -5.52636e-07 0 0 270
310.287 -5.52636e-07 0 0 270
310.287 -5.52636e-07 0 0 270
310.787 -5.52636e-07 0 0 270
310.787 -5.52636e-07 0 0 270
311.287 -5.52636e-07 0 0 270
311.287 -5.52636e-07 0 0 270
311.787 -5.52636e-07 0 0 270
311.787 -5.52636e-07 0 0 270
312.287 -5.52636e-07 0 0 270
312.287 -5.52636e-07 0 0 270
