Chisq bulksld hg1_thickness l_cg l_choline l_lipid l_phosphate methyl_sigma rel_pos sigma v_cg v_choline v_phosphate va1 vm1 
-188061.67875791283 9.41083326706246e-06 9.651844939985477 4.211478962960292 6.340787155967435 10.999791984324608 3.855355350594193 0.1008706542960033 0.4999708006209906 2.000102726636557 147.0099068505179 119.98855548836194 53.99954438132355 985.5985310667398 100.38622420248755 
-188256.78460839402 9.41135581718743e-06 9.650040786906306 4.210604139826995 6.33994822098498 11.000164124329803 3.859878329360518 0.09997010902629126 0.5000017491067394 2.0000312045821462 147.02596998176068 119.99973921642521 53.99974319073305 985.6171355233076 100.40105118304248 
-188313.72572053235 9.41131672933018e-06 9.650093051747813 4.209963935579925 6.340066254469788 11.000087494338658 3.8599627961758824 0.09999632573237383 0.49999513436122617 2.00003310991645 147.0033015620356 119.99947785248536 53.999515178484025 985.6070550008602 100.39947671164636 
-187484.57118056185 9.40828572196157e-06 9.649919628570107 4.209970472217207 6.339620091276616 11.000367808670546 3.8601756000973637 0.1000113664166683 0.500000805385422 1.99988392462158 147.00140182256564 120.00039358691521 53.99956035597843 985.5985976322861 100.39797904709548 
-188275.64140747726 9.411588321253378e-06 9.649861309609562 4.20979827555999 6.339621031059944 10.999944396026388 3.8579469410088016 0.10001870209362881 0.5002110841404522 1.999996932786052 147.0042974323153 119.99915633514516 54.000158749776254 985.6211722672505 100.39279026011577 
-188256.1850051626 9.411208091492897e-06 9.650846360121436 4.20998873902107 6.340228652588825 10.999815568036087 3.8592236275670566 0.09991180862263116 0.5000493882842839 1.9999386379011053 146.99536215647748 119.99718350830237 54.002900829060295 985.5843138430429 100.38621248395685 
-188172.95334773205 9.411197578350003e-06 9.650423224141333 4.20994219983541 6.34306980038117 11.00027030759264 3.8600460845226006 0.10009229434728979 0.5000352394409551 1.99999319371849 147.00575719703443 119.99986794546093 54.00293442320012 985.5733872487979 100.39100890816766 
-188176.44087841272 9.411354407871438e-06 9.65002317764892 4.210025853121766 6.340071473231692 11.000022812491562 3.8600847686685626 0.09999173575463462 0.5002300068241659 2.0000387444249634 147.0016914270724 120.00238233512641 53.99913841353383 985.6022917733676 100.40047888287835 
-188353.06643632718 9.411369922460885e-06 9.650013361500486 4.20999666024821 6.3400001435218565 11.00003125499145 3.8600136277196984 0.09999988333431045 0.5000007994014031 2.0000022361744354 147.00036737490987 119.99943793868147 54.00002706325891 985.6547623199606 100.40038922376363 
-188337.74805846682 9.411378247372361e-06 9.649986285875146 4.210025576423033 6.339542924957123 11.000122608625642 3.8599903755414062 0.0999957884406636 0.4999953613801617 1.999978862804291 147.00083430478975 119.99969447852429 53.999219960095864 985.6041057566847 100.40010485664499 
-188101.77591435955 9.410840446354837e-06 9.65186204451707 4.210769919621895 6.34265672045686 10.999882918615441 3.861152406679814 0.1000546238602346 0.499889914838257 2.00000295710889 147.00798648612405 119.98835695502012 53.99530062134236 985.6389867951063 100.40041226199824 
-188305.9365066086 9.411240383890234e-06 9.65009739926951 4.210172434332164 6.340246483287595 11.000046362274867 3.8598361113381734 0.10000251118600452 0.5000008315494542 2.000004639072281 147.0012289045062 119.99943479681264 54.00099109080629 985.5967516939089 100.3987267663611 
-188340.3664590535 9.411368358463061e-06 9.650233443479294 4.210047763522944 6.3402956354238595 11.000006255932178 3.860120046607361 0.10000857204992218 0.49999280733146073 1.999907821862608 147.00319840893883 119.99929627938529 54.00081909514448 985.6136693515438 100.3995010169505 
-188303.60903757895 9.411359219698722e-06 9.650012624535833 4.210001081234135 6.340002755365592 11.00002157609156 3.8597777829867863 0.10001590967713365 0.5000590315072141 2.0000129776630664 147.0003410621811 119.99821019503364 54.00021035375962 985.6020894066268 100.40006644419019 
-188249.84515971394 9.411427373994975e-06 9.65042178068617 4.209861374316936 6.338925635865095 11.00021777383509 3.8605475787784527 0.10002477673866432 0.5000090941169882 1.999915320493545 147.00371414882576 119.9939624237615 53.99881220829527 985.5855133303172 100.39849127903513 
-188353.2484165366 9.41141597675673e-06 9.65000536134058 4.210074899496072 6.340033452964593 11.000102011438324 3.8600088416948024 0.10004254746858905 0.4999805761504907 2.0000578653839294 147.002813287343 119.99931966415005 53.99719215328982 985.5955718550839 100.40026414312943 
-188327.3922751138 9.411349744292643e-06 9.649944780509676 4.210253338976872 6.339544362616097 10.999975036368786 3.8599478565901544 0.09997625580780643 0.500040454891536 2.0000265710672522 147.00263883232952 119.99905627699675 53.99693527325854 985.5883276822188 100.40597752589149 
-188319.512960151 9.411306964104102e-06 9.650211251443391 4.210268253085598 6.339689794470971 10.999992767631312 3.8600276540247322 0.0999889107494309 0.49999091808817697 1.999978599226878 147.00336345754295 119.99751420750509 53.99751389340011 985.6071621103537 100.40226751195354 
-188345.01136386933 9.411374437466529e-06 9.649972997244712 4.210031482169472 6.340561654664389 11.00009148676722 3.8599886146994367 0.10001261362876661 0.5000010734144575 1.9999916212567956 146.9994354244685 119.9995198872857 54.00015602015433 985.605867352543 100.39895082280935 
-188289.21722034496 9.411107009134254e-06 9.649493198888248 4.210790611586552 6.339537824735215 11.000111992860573 3.857566814534461 0.10003406020756872 0.49999620483645596 2.0000123463638206 147.00798970186344 119.9964429020802 53.99946731105083 985.61281688774 100.40044222901136 
-188149.33400538965 9.41084195846657e-06 9.650399627731975 4.210016188568674 6.341573755602712 10.9998533364688 3.8604885357537215 0.10007554490277049 0.5000125355666097 2.000016163421175 147.01596370419557 119.9901216434311 53.999997082848 985.5871037813303 100.39134150981212 
-188043.57116967137 9.410649753223328e-06 9.650274569781619 4.209791482616804 6.340632902957207 11.000050903681743 3.860103152144028 0.10006018307111329 0.5000896035024605 1.9999911848885175 147.008414189126 119.99724845894855 54.00333047856473 985.5351433096455 100.39067430866983 
-188360.95443266 9.41177976669056e-06 9.650560762163176 4.209234500548819 6.33941980080165 11.000305917382464 3.8600048252403134 0.09997535147950189 0.5000248964740894 1.9999975312957334 146.9898658606571 120.0045832576172 54.00122171437802 985.59656430737 100.40218189950431 
-188141.1655776403 9.411746919573897e-06 9.65050590210621 4.208918166107688 6.3386806812773715 11.001203378984902 3.860558865699112 0.09998958099943178 0.4999786284959653 1.9999250407647011 146.98999377137133 120.00014514753367 53.995331013974365 985.6362552056012 100.40677543054596 
-188242.06733487753 9.411401730457372e-06 9.649397426337313 4.209989436718299 6.340007805129708 11.000736452756936 3.8600198963045353 0.09954286439379856 0.49999847330186054 2.000051330773382 147.00035526719245 120.00261979102362 53.99376563356938 985.5886541474882 100.40017205845224 
-188301.52524431123 9.411205740227593e-06 9.650000610853535 4.210589263143135 6.339419268790397 11.000103025419577 3.8599119961813884 0.09999238012860218 0.49997168406661513 2.000063175138804 147.00318365340394 119.9974318800432 54.00025094564926 985.5969501879306 100.39703553083808 
-188333.5893790802 9.411263158510769e-06 9.650014967215697 4.209839313030348 6.338127568914974 10.99993453100924 3.8599273205451414 0.09995729963557466 0.5000207575189646 2.000060391501272 147.0003550947409 120.00062661067862 53.99762364093044 985.600075760881 100.39983256206008 
-188353.6017855474 9.411055526831427e-06 9.64953127225676 4.210005242946301 6.339489979191677 10.99966101127164 3.8601183937505255 0.09974766525233585 0.500127126746762 1.9996381881573904 146.98936921464926 119.99920257286556 54.00822560921827 985.5640209872702 100.39377812048794 
-188329.98757290439 9.411382592697188e-06 9.650146718195145 4.209845699198237 6.340286126244072 11.000058944855317 3.8599096874405503 0.09996948048885111 0.5000147101471729 2.000053745945717 146.99879602243143 119.99876753648623 54.003162159190474 985.5879938946244 100.39849823769136 
-188247.10535384333 9.411457512522774e-06 9.64968736807063 4.2096712023246 6.340505804664183 11.000602781762057 3.859304126503577 0.10009622413803626 0.5000221496334798 2.000210396768958 147.0004151811662 119.99794191663744 54.009423223319985 985.5917492252636 100.39677475985361 
-188191.30612484989 9.411632659731585e-06 9.6532128917261 4.210091407371237 6.339969334011487 10.99983825922342 3.8601054128366736 0.09992125914004078 0.49995587101825434 2.0000927573811387 147.00191134978496 119.9995983735569 53.996601257550815 985.6416993084547 100.40134507553536 
-188280.27201912893 9.411072031335463e-06 9.650044870930346 4.209956340214162 6.3397036526572315 10.999984997067083 3.8600250024129927 0.10008962396416404 0.500007098092463 2.000083296640165 146.99884701663962 119.99936408942749 54.0006431817594 985.5977800686015 100.39707811090959 
-188331.63732062798 9.41133892050257e-06 9.650032076059933 4.210339447050085 6.339953465638901 11.000013662415531 3.8599989343969705 0.09999912005656408 0.5000108496071022 2.0000635728915204 147.00287166629172 119.9997521954176 53.99803369304926 985.6030996419192 100.40056819066334 
-188297.83737731897 9.411221128532735e-06 9.650314459823868 4.20984135178669 6.339083277194952 11.000104058357115 3.860197121376723 0.10001881436411607 0.49996233127437695 1.9999664528513736 147.0047810487613 120.00365972394357 53.99812930372003 985.5817976081762 100.3936840427905 
-188201.32750139508 9.41121763165614e-06 9.65091902836768 4.21036212749853 6.340038797331396 11.000064561322727 3.8608603066571368 0.10002511656463514 0.5000082183347414 2.0000668163297535 147.00393432046064 119.99958524717351 53.99902488233367 985.6257108251259 100.42366745109045 
-188284.44680053575 9.411502805541186e-06 9.64987051587051 4.209565550468494 6.340503326059602 11.000558183461449 3.859231671833084 0.1000313938756057 0.4999955874538061 2.0001748071012146 146.9974009155139 120.00036863825991 54.00618432413807 985.5884293866952 100.39417515917293 
-188340.1805108721 9.411345977650012e-06 9.650105354162433 4.209783671398697 6.3397274974538735 11.000028496374622 3.8599451974088907 0.10000791309436735 0.5000078064358446 2.0000108582422684 146.99671493548314 120.00150060377807 53.99449497056091 985.5583850054408 100.40738454475483 
-188310.34167719362 9.411310755218787e-06 9.649903605649436 4.209957754228592 6.33982420160285 11.000126135009541 3.8600064845724162 0.09997613360087791 0.5000179436641898 2.000079016854116 147.00005351619882 119.99977845583912 53.99998219941758 985.613568655974 100.40008463088073 
-188293.63277405387 9.411468539611814e-06 9.650160654316903 4.209856843296164 6.339652764743559 11.000163856711694 3.859775694944433 0.09994539531578088 0.5000660038208921 1.9999093078905952 146.99309847673615 119.99778441801396 54.001092096734034 985.603567263052 100.40409517749347 
-188198.45131325076 9.411660170014523e-06 9.65037195543066 4.209665718272133 6.339827972585566 11.001249112122132 3.859822164764755 0.10018187981730052 0.4998259431972757 2.000337932149762 147.00003942795792 119.9977225709411 53.99347357874599 985.6159339935573 100.40865390091089 
-188220.19751851982 9.41117415403625e-06 9.650409441006007 4.209905056232114 6.34184777138847 11.000028090758981 3.859989480839316 0.10004048604532371 0.500042170353625 2.0000089681424 147.00607684595042 119.99843550395514 54.003348963527586 985.582128427255 100.39385063527695 
-188199.0225929552 9.411038671699915e-06 9.649961889225398 4.210176931559557 6.340159040479265 10.9999471322567 3.8594399179649317 0.09991980235320391 0.5001210768594068 2.0000306235923464 147.00255742437116 119.9996683473375 54.00413069641418 985.6253074515286 100.39955319205436 
-188259.5707840287 9.41111294608193e-06 9.649903491071337 4.209902494414538 6.340082626964014 11.000158625507861 3.8598265113585466 0.10012086325875749 0.49999373089343474 2.000068563713943 147.00431598228937 120.00015581141524 53.999287160035756 985.6141570979707 100.39851244283388 
-188123.2998949659 9.410539549500845e-06 9.650245077665579 4.209791881672874 6.340125825478615 11.000052614694285 3.8599939142083586 0.1000026462634749 0.4999981552388938 2.0000238298899995 146.99705127176924 120.00149541200412 54.00144358705669 985.5967895578823 100.39974226985964 
-188317.40960163693 9.411175994542416e-06 9.64994552902182 4.209863199333259 6.339455655670232 10.999903397825518 3.8599932231474368 0.10005987068387302 0.4999989054662887 2.000043280450434 146.99657643565433 119.98887090065121 54.00091975889676 985.6171367655181 100.40164875687195 
-188214.04839198204 9.410947653513448e-06 9.65001571071993 4.209981224137436 6.338327213811313 10.999971661439684 3.8599990379952445 0.0999940933696917 0.5000470751190376 2.0000158186349255 147.00078304253194 119.99781072572053 54.00012498452728 985.605993825335 100.40038188725363 
-188082.86363693926 9.4109705323974e-06 9.651920966174256 4.2108105903832405 6.342775467578349 11.000061142018431 3.862116281274469 0.09979367645235944 0.4999751677737023 1.9999301132398157 147.00123679033348 120.00094175156129 54.00210933861763 985.6192367775609 100.40088799136785 
-188205.95776173496 9.411051815122153e-06 9.650129577212901 4.2099979569147195 6.3400250664195905 11.000219521259615 3.85998838403033 0.09998756335553569 0.5000073146469396 1.9999905584228554 147.00225926141195 120.00117484793638 54.00040845973694 985.6018597306387 100.40098333734706 
-188048.24709496298 9.410725032173787e-06 9.648938304935633 4.2074130983802815 6.339333769056424 11.000692488197851 3.8620051864091023 0.0995818479753905 0.5000684809488414 1.9998216316221276 147.01678804271248 120.00609366655746 53.99704481236419 985.5676221803154 100.39964927474568 
-188067.26085893108 9.410665290665685e-06 9.650093749457103 4.207559403260904 6.338649124306379 11.000231590902844 3.862202921167863 0.09959388021166884 0.49999441993489085 1.9995403124668836 147.01852203387858 119.99906446084128 53.989454030262145 985.5734287025691 100.40455605572866 
-188237.4370608346 9.411081183393877e-06 9.650070133399904 4.210113418610212 6.339726531336113 11.000081618663865 3.859933544333878 0.09995572131038885 0.5000158664364909 2.000035670629264 147.0018140482317 119.99839166571687 53.99868091263585 985.5901595368416 100.40359855467965 
-188289.34988137457 9.411449614315612e-06 9.649541344249087 4.209399305576749 6.340743003657413 11.000535729108762 3.8598927528716342 0.10003922840920954 0.5000175906153772 2.0001174583396173 147.00563073447407 120.00454217666308 54.00777018194627 985.5665871970272 100.39917083259894 
-188329.82334545575 9.411314227505314e-06 9.650154290625727 4.210001652216838 6.340007410528715 11.000004149239716 3.8599041565351233 0.09998161708837534 0.5000136286822319 1.9999345903055081 146.9990035063123 120.00057147955735 54.00029799023513 985.5930134011713 100.40044087094338 
-188245.901604653 9.41138753401038e-06 9.65009187185155 4.209959588154517 6.340065077224527 11.00009338340454 3.85999861067107 0.10001214573690904 0.500119469713348 2.0000457267785814 147.00217132425047 120.00232694291014 53.99972959188889 985.6083300845663 100.3997298596085 
-188354.06621091833 9.411368979398298e-06 9.65000989155455 4.209976405988329 6.341652401077169 11.00005709611182 3.8599440790294772 0.09999616192414963 0.5000022176770108 2.0000085010715485 146.99908680986385 120.00131013975754 54.00009701751487 985.6349713787504 100.40002853722973 
-188274.3209927028 9.411381233328928e-06 9.650047293047173 4.210026319283805 6.339982298394852 11.000356460083525 3.860014700468496 0.10001129099846337 0.500000240121195 2.0000084427805023 146.9997928017831 120.00061530658138 54.000139950079515 985.5961350211132 100.39930163915352 
-188251.44241555282 9.411257437336151e-06 9.650777507527357 4.210082996087645 6.339760343728993 11.000100550493721 3.8590368383174662 0.10024008029765696 0.49995663988099176 2.0001502924411048 147.00114865211484 119.99895474054871 53.99340988447409 985.5827579662416 100.40242187767852 
-188226.38779228865 9.411311534944128e-06 9.650294409245582 4.209849391463374 6.340073410744468 11.000524383701583 3.8602657398366853 0.09998768275920618 0.49997129870025137 1.9998980849968013 147.00076625173162 120.00177683756499 54.00906033092437 985.5584149114496 100.39862244490078 
-188330.80522628475 9.411431201647576e-06 9.649821653608116 4.209694518091663 6.340253735681007 11.00030094964004 3.859763364877669 0.10000215648724231 0.49999776375838273 2.000122577737339 146.99997985486556 120.00165457205254 54.00351488406403 985.5919348939005 100.40034116846894 
-188256.7893447891 9.411357939930896e-06 9.650471632661867 4.210102455701645 6.340030263240558 11.000207283690363 3.860084215437641 0.10001830557420825 0.5000049913909005 2.0000014447688828 146.99981894087833 119.99947746412259 53.99880897624239 985.6155874784959 100.4008778519434 
-188331.28802468372 9.41091244549324e-06 9.649587376416372 4.211047075528015 6.341174521338984 10.999599376842367 3.859865496889958 0.10001279009865675 0.5000333404844244 2.0000382583667844 147.0097885463651 119.9973039869969 54.000030306087915 985.5793113327583 100.39590771909901 
-188269.55168807346 9.411178071988738e-06 9.650190254565935 4.210352290647069 6.340075212776395 11.000031824243663 3.860134176335824 0.09998638938209115 0.4999779818334773 1.9999864413322823 147.0174510982691 120.00046512137655 54.00003491650225 985.606459428395 100.40875732862071 
-188203.7690296778 9.411447565992768e-06 9.650767028830701 4.209952755352877 6.340038068485643 11.000441968879763 3.8599061516939415 0.10004663708534249 0.4999956012916989 1.999938835486589 147.00219294511098 120.00173530377145 53.999984169730666 985.619124766888 100.39988145447401 
-188068.84646330966 9.411236870858345e-06 9.649020959322932 4.209857195748124 6.339812667872762 11.001500777304868 3.8593480981510764 0.1001039523101816 0.49999558693085255 2.00004728439103 146.99866492015568 120.00667795043134 54.00385741884424 985.6506030358494 100.40591415438372 
-188264.06560055868 9.410994987646304e-06 9.649574641436415 4.21046834985047 6.340664125476483 11.000148374279336 3.8599176992995425 0.0998892797705299 0.5000006657984497 2.0000604240712088 147.00348332296858 120.00101084310303 54.00082833913617 985.5586250931109 100.39914842507063 
-188244.56181635405 9.411224766140494e-06 9.650420139651661 4.209909919752816 6.339998870715737 11.0002697435549 3.8600290229946346 0.10002185377814912 0.4999820667362362 1.9999917291245513 146.99825056221928 120.00245714774069 54.001481712678924 985.5866853618904 100.39807696941604 
-188258.51323428334 9.411301875368705e-06 9.650529005617935 4.209897806519397 6.340119993923967 11.000382522622157 3.8599253144708316 0.10007256887096272 0.499961890735073 2.000264182723499 146.99755080391918 120.00866512680568 54.00231738830147 985.6014764856415 100.3982245672076 
-188274.4651096185 9.411407563343394e-06 9.650078508843052 4.210689038811736 6.340817974421699 11.000124172309622 3.8599403877125247 0.10038197545570494 0.500056371794696 2.000003519228647 146.9948743045333 119.99266940926587 53.996100922414364 985.6008212343447 100.39344903582774 
-188325.9482263967 9.411142269493219e-06 9.649470625599898 4.2099905569203555 6.3389881079970545 11.000084696107182 3.8599834510964266 0.0999921432361146 0.5000116678438202 1.999970784662456 147.00091368379125 119.99996271968557 54.001792779764344 985.5911827773926 100.39423921926425 
-188334.1569899812 9.41132260200619e-06 9.65004866626121 4.209954316190123 6.339968210299783 11.000027642572778 3.860031959642048 0.10000364734726754 0.5000039659190051 1.9999961274755953 146.99920626247282 119.99918052493877 53.997582479356396 985.6089038488906 100.40069925626338 
-188254.17789568368 9.411390962413512e-06 9.64974198530269 4.209028496823648 6.341271836100964 11.000110597974588 3.8606772860674377 0.09976478926440123 0.5001717393481085 1.9995627519368924 146.98939186488957 119.996276752663 54.000972227410735 985.6256193569468 100.40089719116786 
-188324.52186965302 9.41099316227034e-06 9.648721891286485 4.209202182825667 6.339189999829462 11.00003917423988 3.8600081846127363 0.0996120600819218 0.5000172428812663 1.9997161083997825 147.00585386657855 119.990362794633 53.997700545346014 985.6392786147061 100.40350429842628 
-188061.67875791283 9.41083326706246e-06 9.651844939985477 4.211478962960292 6.340787155967435 10.999791984324608 3.855355350594193 0.1008706542960033 0.4999708006209906 2.000102726636557 147.0099068505179 119.98855548836194 53.99954438132355 985.5985310667398 100.38622420248755 
-188126.72270049638 9.411058113136e-06 9.651809727101902 4.211120170702955 6.3416545135941025 10.999897681741235 3.8617252616440263 0.10002045970357305 0.49985518066258455 2.000277821516078 147.01732237211633 119.98239345317323 53.982389729664746 985.7020432664018 100.39941439149706 
-188314.7508757712 9.411354679892717e-06 9.650139540986949 4.210127693220861 6.340021118233689 11.000012735882686 3.8599878311053857 0.10002307234036328 0.5000015271281236 2.0000023472954997 147.00504196995809 119.995674875781 53.996721370771795 985.60049879231 100.39776979893476 
-188312.6245341916 9.411422394221405e-06 9.650144171895032 4.209947534976994 6.339942757952739 11.000001742117073 3.860187561727883 0.10000968570959876 0.5000637408547887 2.0000336737143463 147.00018690839102 119.9995053501528 53.99968006341306 985.6003814890124 100.39986958531532 
-188256.78460839402 9.41135581718743e-06 9.650040786906306 4.210604139826995 6.33994822098498 11.000164124329803 3.859878329360518 0.09997010902629126 0.5000017491067394 2.0000312045821462 147.02596998176068 119.99973921642521 53.99974319073305 985.6171355233076 100.40105118304248 
-187484.31931517815 9.408276854159156e-06 9.64991524917574 4.210107531400559 6.339611942937555 11.000361635499461 3.8601834084997066 0.10001144803631402 0.5000012913346119 1.999885768145146 147.00134885180546 120.00045063732895 53.99959849190259 985.5992104110275 100.39803049055035 
-188163.5536017385 9.411199759026757e-06 9.65042403062556 4.20958152591718 6.3430665067268635 11.000260176952308 3.860043450978581 0.0998529215140561 0.5000539533333097 1.9999895551018354 146.9962257353884 119.9940396378969 54.00288776744112 985.5721734521601 100.39097630644231 
-188130.64536078996 9.411357719980189e-06 9.650633951150668 4.2101460404628295 6.340025434996611 11.000690420246439 3.8600663237788875 0.09999735951299152 0.4999927264868426 1.9999917044088684 147.0005386983383 120.00044349227531 54.00105622983018 985.6516269361507 100.40403544638978 
-188167.0328358784 9.411628196587653e-06 9.651225002978833 4.209641976662636 6.3391659241917635 10.999975318135435 3.8592018981625706 0.10034259695349597 0.5001864884027856 2.00012613327159 146.99916560180935 120.00019253320318 53.99171173504241 985.6265870919218 100.40369893014525 
-188121.828706407 9.411169573286983e-06 9.65059177473691 4.209923556346561 6.34036197713486 11.000455235688676 3.860202776445618 0.10013882066435133 0.4999804555977961 1.999975892758245 147.0046592862524 119.99378855575169 53.99852726168772 985.6062520474088 100.39830639426675 
-188353.06643632718 9.411369922460885e-06 9.650013361500486 4.20999666024821 6.3400001435218565 11.00003125499145 3.8600136277196984 0.09999988333431045 0.5000007994014031 2.0000022361744354 147.00036737490987 119.99943793868147 54.00002706325891 985.6547623199606 100.40038922376363 
-187518.8705139716 9.408284096965054e-06 9.648524929074606 4.208838901403676 6.335850361948058 11.001788765181871 3.8587248257974682 0.1008131917382775 0.49980789157466804 2.0006101215652583 146.96530955414102 120.01072840320143 54.0151806937022 985.5674476804726 100.39163165469793 
-188302.46416561748 9.41151594104971e-06 9.650462120422535 4.20999673255787 6.340208343457996 11.000279327335004 3.859956926814262 0.09999577071889214 0.4999726596672028 1.999981085389682 147.00101901507102 119.99978173138965 53.996682785463264 985.6044605133327 100.40008351982115 
-188101.77591435955 9.410840446354837e-06 9.65186204451707 4.210769919621895 6.34265672045686 10.999882918615441 3.861152406679814 0.1000546238602346 0.499889914838257 2.00000295710889 147.00798648612405 119.98835695502012 53.99530062134236 985.6389867951063 100.40041226199824 
-188162.3601112599 9.410646871972125e-06 9.650106696339238 4.210057930436529 6.340895974567915 10.999930480176285 3.8598122707249733 0.09997492127558939 0.5000270980419024 2.000020546585931 146.99606937977413 119.99703720754967 54.001944327192355 985.6090008051303 100.40604016180355 
-188330.96728513972 9.411403504223287e-06 9.650195403981662 4.2100052972186495 6.340096252919546 11.000073956913763 3.8599383804429777 0.09997709296934414 0.5000070589382553 1.9999791623809944 147.000954496645 120.00018467020567 54.000660509418964 985.608941251617 100.4485203054675 
-188249.84515971394 9.411427373994975e-06 9.65042178068617 4.209861374316936 6.338925635865095 11.00021777383509 3.8605475787784527 0.10002477673866432 0.5000090941169882 1.999915320493545 147.00371414882576 119.9939624237615 53.99881220829527 985.5855133303172 100.39849127903513 
-188304.30825640023 9.411045998201593e-06 9.649930498271832 4.210715773842956 6.339548106875178 10.999967087536925 3.8599464104934857 0.10015880609680823 0.49996885391947826 2.0000292482616033 147.0024432095653 119.9976122667696 53.99897811015465 985.5891477426541 100.38825282344841 
-188238.45393778163 9.411039099677452e-06 9.65019066375665 4.2101924335297465 6.339901292976047 11.000071737736778 3.859984949439218 0.10010112677665979 0.5000009161744736 2.00000491354958 147.00438248508618 120.00114209956938 54.00320415432637 985.607664554407 100.40211719882436 
-188345.01136386933 9.411374437466529e-06 9.649972997244712 4.210031482169472 6.340561654664389 11.00009148676722 3.8599886146994367 0.10001261362876661 0.5000010734144575 1.9999916212567956 146.9994354244685 119.9995198872857 54.00015602015433 985.605867352543 100.39895082280935 
-188149.33400538965 9.41084195846657e-06 9.650399627731975 4.210016188568674 6.341573755602712 10.9998533364688 3.8604885357537215 0.10007554490277049 0.5000125355666097 2.000016163421175 147.01596370419557 119.9901216434311 53.999997082848 985.5871037813303 100.39134150981212 
-188242.06733487753 9.411401730457372e-06 9.649397426337313 4.209989436718299 6.340007805129708 11.000736452756936 3.8600198963045353 0.09954286439379856 0.49999847330186054 2.000051330773382 147.00035526719245 120.00261979102362 53.99376563356938 985.5886541474882 100.40017205845224 
-188123.3205639907 9.411289185452969e-06 9.650179891528534 4.210103317682354 6.341587553181243 11.000693583401587 3.8599740633309425 0.10008772008906407 0.5000086886371439 1.9999591472698013 147.00024962137405 119.99527487060101 53.99777763297089 985.6561753762743 100.41571702910073 
-188301.52524431123 9.411205740227593e-06 9.650000610853535 4.210589263143135 6.339419268790397 11.000103025419577 3.8599119961813884 0.09999238012860218 0.49997168406661513 2.000063175138804 147.00318365340394 119.9974318800432 54.00025094564926 985.5969501879306 100.39703553083808 
-188327.19511249487 9.411266053110443e-06 9.650033791062516 4.20983995082903 6.338130493371874 10.99995228406982 3.859922631517206 0.09995729235565363 0.500020876375051 2.000060719259637 147.00060501262442 120.00059238970704 53.99760556376274 985.5027115550162 100.39985611608812 
-188192.3167121651 9.411557106273545e-06 9.650012876801716 4.209353973695013 6.3408501710213985 11.000933974183521 3.8592477931020905 0.10025189379416545 0.5000234220699605 2.0005571419489945 146.998418657488 120.00893148106402 54.012073409805 985.5737265055682 100.39523467911948 
-186491.49710678408 9.403133195711118e-06 9.651060642981586 4.20868211715441 6.33272475858533 10.99872462705525 3.860123994002615 0.10166216296830471 0.5001902693135795 2.0018442963360057 146.9588183529438 119.9861668223983 54.018928631733964 985.5069297191673 100.40736048323475 
-188262.89846034782 9.411069666322204e-06 9.649393628135583 4.209956377913079 6.339706173474346 11.000332064296241 3.8614834673598617 0.09975044781468316 0.500006684227257 2.0000862779159196 146.9990022356422 120.00250526472371 54.00064936413833 985.6308740017732 100.39716543611942 
-188275.4580459531 9.411439836365686e-06 9.650049924114064 4.209854793682694 6.340048131967958 11.00046952231253 3.8593714834982755 0.10027743281690002 0.500025276031849 2.0000302590940406 146.99553980864715 120.00802050460281 54.00189411896528 985.6270805651315 100.39910549051172 
-188331.63732062798 9.41133892050257e-06 9.650032076059933 4.210339447050085 6.339953465638901 11.000013662415531 3.8599989343969705 0.09999912005656408 0.5000108496071022 2.0000635728915204 147.00287166629172 119.9997521954176 53.99803369304926 985.6030996419192 100.40056819066334 
-188200.03427863598 9.411224982236112e-06 9.6509256373742 4.210362179202623 6.3400426162671275 11.000068904868714 3.860858255273487 0.1000252189093744 0.500007710254972 2.0001511801746847 147.00386211228184 119.99945261502621 53.998971073418296 985.6258527492993 100.42375973475417 
-188281.33307943627 9.411381202153582e-06 9.650075826424443 4.209961084093048 6.339964318370957 11.000357780758094 3.86015968299046 0.10000862864309096 0.4999950147346694 1.9999630381681546 147.00086966726096 120.00286690297372 54.00040166663632 985.5941880187884 100.40124715125752 
-188228.7683080054 9.410902669063617e-06 9.650099151539553 4.209784406967409 6.339725487086246 11.000009525357083 3.859943790805231 0.10000777308417469 0.5000081116779244 2.000013861008133 146.99669029365586 120.00171573910404 53.99453037571715 985.558750199475 100.40745528341537 
-188309.99071247855 9.411305756896137e-06 9.649901585254673 4.209966824099074 6.339826367328402 11.00012910006949 3.8600076030825936 0.09997624738947072 0.5000175134550584 2.000015512401578 147.00009658363814 119.99981205612717 54.000005993448184 985.6123243087436 100.40012161189819 
-187982.45275648226 9.411592926388236e-06 9.651611004236688 4.20949675888801 6.339984647486972 11.000764843843251 3.8589972619104147 0.10006654855846442 0.5001190752979037 2.0000405038153377 147.00138374643154 120.00083422451556 54.00253694469693 985.6126047650242 100.40296198544283 
-187765.09009682425 9.40938508275069e-06 9.64948672988082 4.208135053375173 6.340404281685415 11.000173140590512 3.8614322818964206 0.09980974813812651 0.5001296180049073 2.0006286026533244 146.99416037538975 120.00384815040758 53.999322781668866 985.638375164704 100.41334800437318 
