# x	 y	 dy	 fy
5.500000000000000028e-02 6.230700000000000127e-01 1.000000000000000021e-02 6.324362990003340457e-01
5.600000000000000117e-02 6.411499999999999977e-01 1.000000000000000021e-02 6.497851354941127644e-01
5.700000000000000205e-02 6.593999999999999861e-01 1.000000000000000021e-02 6.674946230707267114e-01
5.800000000000000294e-02 6.777999999999999581e-01 1.000000000000000021e-02 6.856230102105776991e-01
5.899999999999999689e-02 6.963500000000000245e-01 1.000000000000000021e-02 7.037513973504284648e-01
5.999999999999999778e-02 7.150300000000000544e-01 1.000000000000000021e-02 7.218797844902794525e-01
6.099999999999999867e-02 7.338400000000000478e-01 1.000000000000000021e-02 7.400081716301304402e-01
6.199999999999999956e-02 7.527700000000000502e-01 1.000000000000000021e-02 7.581365587699813169e-01
6.300000000000000044e-02 7.718099999999999961e-01 1.000000000000000021e-02 7.763592748292020840e-01
6.400000000000000133e-02 7.909599999999999964e-01 1.000000000000000021e-02 7.950096502876986548e-01
6.500000000000000222e-02 8.102000000000000313e-01 1.000000000000000021e-02 8.136600257461952257e-01
6.600000000000000311e-02 8.295299999999999896e-01 1.000000000000000021e-02 8.323104012046917966e-01
6.700000000000000400e-02 8.489299999999999624e-01 1.000000000000000021e-02 8.509607766631883674e-01
6.800000000000000488e-02 8.684100000000000152e-01 1.000000000000000021e-02 8.696111521216849383e-01
6.900000000000000577e-02 8.879500000000000171e-01 1.000000000000000021e-02 8.882615275801815091e-01
7.000000000000000666e-02 9.075400000000000134e-01 1.000000000000000021e-02 9.071585114002304051e-01
7.099999999999999367e-02 9.271800000000000042e-01 1.000000000000000021e-02 9.260832675190973085e-01
7.199999999999999456e-02 9.468499999999999694e-01 1.000000000000000021e-02 9.450080236379645449e-01
7.299999999999999545e-02 9.665599999999999747e-01 1.000000000000000021e-02 9.639327797568317813e-01
7.399999999999999634e-02 9.862800000000000455e-01 1.000000000000000021e-02 9.828575358756990177e-01
7.499999999999999722e-02 1.006000000000000005e+00 1.000000000000000021e-02 1.001782291994566254e+00
7.599999999999999811e-02 1.025700000000000056e+00 1.000000000000000021e-02 1.020725265406463578e+00
7.699999999999999900e-02 1.045500000000000096e+00 1.000000000000000021e-02 1.039679554160668040e+00
7.799999999999999989e-02 1.065199999999999925e+00 1.000000000000000021e-02 1.058633842914872725e+00
7.900000000000000078e-02 1.084899999999999975e+00 1.000000000000000021e-02 1.077588131669077409e+00
8.000000000000000167e-02 1.104500000000000037e+00 1.000000000000000021e-02 1.096542420423282094e+00
8.100000000000000255e-02 1.124200000000000088e+00 1.000000000000000021e-02 1.115496709177486778e+00
8.200000000000000344e-02 1.143699999999999939e+00 1.000000000000000021e-02 1.134377179207591624e+00
8.300000000000000433e-02 1.163200000000000012e+00 1.000000000000000021e-02 1.153111063573691863e+00
8.400000000000000522e-02 1.182700000000000085e+00 1.000000000000000021e-02 1.171844947939792103e+00
8.500000000000000611e-02 1.202099999999999946e+00 1.000000000000000021e-02 1.190578832305892565e+00
8.599999999999999312e-02 1.221400000000000041e+00 1.000000000000000021e-02 1.209312716671992582e+00
8.699999999999999400e-02 1.240599999999999925e+00 1.000000000000000021e-02 1.228046601038092822e+00
8.799999999999999489e-02 1.259700000000000042e+00 1.000000000000000021e-02 1.246754954298642470e+00
8.899999999999999578e-02 1.278699999999999948e+00 1.000000000000000021e-02 1.265007075155920147e+00
8.999999999999999667e-02 1.297600000000000087e+00 1.000000000000000021e-02 1.283259196013197823e+00
9.099999999999999756e-02 1.316300000000000026e+00 1.000000000000000021e-02 1.301511316870475721e+00
9.199999999999999845e-02 1.334999999999999964e+00 1.000000000000000021e-02 1.319763437727753619e+00
9.299999999999999933e-02 1.353399999999999936e+00 1.000000000000000021e-02 1.338015558585031295e+00
9.400000000000000022e-02 1.371799999999999908e+00 1.000000000000000021e-02 1.356267679442308971e+00
9.500000000000000111e-02 1.389999999999999902e+00 1.000000000000000021e-02 1.373935662236779987e+00
9.600000000000000200e-02 1.407999999999999918e+00 1.000000000000000021e-02 1.391430211203781075e+00
9.700000000000000289e-02 1.425899999999999945e+00 1.000000000000000021e-02 1.408924760170782386e+00
9.800000000000000377e-02 1.443599999999999994e+00 1.000000000000000021e-02 1.426419309137783475e+00
9.900000000000000466e-02 1.461000000000000076e+00 1.000000000000000021e-02 1.443913858104784564e+00
1.000000000000000056e-01 1.478299999999999947e+00 1.000000000000000021e-02 1.461408407071785653e+00
1.010000000000000064e-01 1.495500000000000052e+00 1.000000000000000021e-02 1.478391094946663209e+00
1.019999999999999934e-01 1.512299999999999978e+00 1.000000000000000021e-02 1.494839186944599163e+00
1.029999999999999943e-01 1.528999999999999915e+00 1.000000000000000021e-02 1.511287278942535339e+00
1.039999999999999952e-01 1.545500000000000096e+00 1.000000000000000021e-02 1.527735370940471293e+00
1.049999999999999961e-01 1.561700000000000088e+00 1.000000000000000021e-02 1.544183462938407470e+00
1.059999999999999970e-01 1.577700000000000102e+00 1.000000000000000021e-02 1.560631554936343646e+00
1.069999999999999979e-01 1.593499999999999917e+00 1.000000000000000021e-02 1.576801484748066251e+00
1.079999999999999988e-01 1.608999999999999986e+00 1.000000000000000021e-02 1.591907149162211432e+00
1.089999999999999997e-01 1.624200000000000088e+00 1.000000000000000021e-02 1.607012813576356614e+00
1.100000000000000006e-01 1.639199999999999990e+00 1.000000000000000021e-02 1.622118477990501795e+00
1.110000000000000014e-01 1.653899999999999926e+00 1.000000000000000021e-02 1.637224142404646754e+00
1.120000000000000023e-01 1.668400000000000105e+00 1.000000000000000021e-02 1.652329806818791935e+00
1.130000000000000032e-01 1.682500000000000107e+00 1.000000000000000021e-02 1.667435471232937116e+00
1.140000000000000041e-01 1.696399999999999908e+00 1.000000000000000021e-02 1.681027803918667241e+00
1.150000000000000050e-01 1.709999999999999964e+00 1.000000000000000021e-02 1.694497928079705451e+00
1.160000000000000059e-01 1.723200000000000065e+00 1.000000000000000021e-02 1.707968052240743440e+00
1.170000000000000068e-01 1.736199999999999966e+00 1.000000000000000021e-02 1.721438176401781428e+00
1.179999999999999938e-01 1.748899999999999899e+00 1.000000000000000021e-02 1.734908300562819417e+00
1.189999999999999947e-01 1.761200000000000099e+00 1.000000000000000021e-02 1.748378424723857405e+00
1.199999999999999956e-01 1.773300000000000098e+00 1.000000000000000021e-02 1.760617628562040515e+00
1.209999999999999964e-01 1.784999999999999920e+00 1.000000000000000021e-02 1.772174456105896967e+00
1.219999999999999973e-01 1.796300000000000008e+00 1.000000000000000021e-02 1.783731283649753419e+00
1.229999999999999982e-01 1.807399999999999896e+00 1.000000000000000021e-02 1.795288111193609648e+00
1.239999999999999991e-01 1.818100000000000049e+00 1.000000000000000021e-02 1.806844938737466100e+00
1.250000000000000000e-01 1.828400000000000025e+00 1.000000000000000021e-02 1.818401766281322551e+00
1.260000000000000009e-01 1.838400000000000034e+00 1.000000000000000021e-02 1.829177023844969829e+00
1.270000000000000018e-01 1.848000000000000087e+00 1.000000000000000021e-02 1.838571362925060848e+00
1.280000000000000027e-01 1.857299999999999951e+00 1.000000000000000021e-02 1.847965702005151645e+00
1.290000000000000036e-01 1.866200000000000081e+00 1.000000000000000021e-02 1.857360041085242441e+00
1.300000000000000044e-01 1.874800000000000022e+00 1.000000000000000021e-02 1.866754380165333238e+00
1.310000000000000053e-01 1.883000000000000007e+00 1.000000000000000021e-02 1.876148719245424035e+00
1.320000000000000062e-01 1.890800000000000036e+00 1.000000000000000021e-02 1.885354570511921679e+00
1.330000000000000071e-01 1.898200000000000109e+00 1.000000000000000021e-02 1.892377774500442422e+00
1.340000000000000080e-01 1.905299999999999994e+00 1.000000000000000021e-02 1.899400978488963165e+00
1.350000000000000089e-01 1.911899999999999933e+00 1.000000000000000021e-02 1.906424182477483908e+00
1.360000000000000098e-01 1.918199999999999905e+00 1.000000000000000021e-02 1.913447386466004652e+00
1.370000000000000107e-01 1.924099999999999921e+00 1.000000000000000021e-02 1.920470590454525395e+00
1.380000000000000115e-01 1.929599999999999982e+00 1.000000000000000021e-02 1.927493794443046138e+00
1.390000000000000124e-01 1.934700000000000086e+00 1.000000000000000021e-02 1.932499038095230492e+00
1.400000000000000133e-01 1.939400000000000013e+00 1.000000000000000021e-02 1.936992086483396269e+00
1.409999999999999865e-01 1.943699999999999983e+00 1.000000000000000021e-02 1.941485134871562268e+00
1.419999999999999873e-01 1.947599999999999998e+00 1.000000000000000021e-02 1.945978183259728045e+00
1.429999999999999882e-01 1.951000000000000068e+00 1.000000000000000021e-02 1.950471231647894044e+00
1.439999999999999891e-01 1.954099999999999948e+00 1.000000000000000021e-02 1.954964280036060043e+00
1.449999999999999900e-01 1.956800000000000095e+00 1.000000000000000021e-02 1.958098896776746978e+00
1.459999999999999909e-01 1.959100000000000064e+00 1.000000000000000021e-02 1.959957461172277648e+00
1.469999999999999918e-01 1.960900000000000087e+00 1.000000000000000021e-02 1.961816025567808319e+00
1.479999999999999927e-01 1.962399999999999922e+00 1.000000000000000021e-02 1.963674589963338768e+00
1.489999999999999936e-01 1.963400000000000034e+00 1.000000000000000021e-02 1.965533154358869439e+00
1.499999999999999944e-01 1.963999999999999968e+00 1.000000000000000021e-02 1.967391718754400110e+00
1.509999999999999953e-01 1.964199999999999946e+00 1.000000000000000021e-02 1.968623144426948857e+00
1.519999999999999962e-01 1.963999999999999968e+00 1.000000000000000021e-02 1.967798255990631295e+00
1.529999999999999971e-01 1.963400000000000034e+00 1.000000000000000021e-02 1.966973367554313734e+00
1.539999999999999980e-01 1.962299999999999933e+00 1.000000000000000021e-02 1.966148479117996173e+00
1.549999999999999989e-01 1.960900000000000087e+00 1.000000000000000021e-02 1.965323590681678612e+00
1.559999999999999998e-01 1.959000000000000075e+00 1.000000000000000021e-02 1.964498702245361050e+00
1.570000000000000007e-01 1.956700000000000106e+00 1.000000000000000021e-02 1.963673813809043489e+00
1.580000000000000016e-01 1.953999999999999959e+00 1.000000000000000021e-02 1.960297766088859861e+00
1.590000000000000024e-01 1.950800000000000090e+00 1.000000000000000021e-02 1.956792460519783061e+00
1.600000000000000033e-01 1.947300000000000031e+00 1.000000000000000021e-02 1.953287154950706261e+00
1.610000000000000042e-01 1.943300000000000027e+00 1.000000000000000021e-02 1.949781849381629462e+00
1.620000000000000051e-01 1.939000000000000057e+00 1.000000000000000021e-02 1.946276543812552440e+00
1.630000000000000060e-01 1.934199999999999919e+00 1.000000000000000021e-02 1.942771238243475640e+00
1.640000000000000069e-01 1.929000000000000048e+00 1.000000000000000021e-02 1.937503070068820277e+00
1.650000000000000078e-01 1.923399999999999999e+00 1.000000000000000021e-02 1.931366029403850382e+00
1.660000000000000087e-01 1.917399999999999993e+00 1.000000000000000021e-02 1.925228988738880709e+00
1.670000000000000095e-01 1.911000000000000032e+00 1.000000000000000021e-02 1.919091948073910814e+00
1.680000000000000104e-01 1.904099999999999904e+00 1.000000000000000021e-02 1.912954907408940919e+00
1.690000000000000113e-01 1.896900000000000031e+00 1.000000000000000021e-02 1.906817866743971024e+00
1.700000000000000122e-01 1.889299999999999979e+00 1.000000000000000021e-02 1.899693440649154574e+00
1.710000000000000131e-01 1.881299999999999972e+00 1.000000000000000021e-02 1.891011061605596177e+00
1.719999999999999862e-01 1.872900000000000009e+00 1.000000000000000021e-02 1.882328682562038003e+00
1.729999999999999871e-01 1.864000000000000101e+00 1.000000000000000021e-02 1.873646303518479606e+00
1.739999999999999880e-01 1.854800000000000004e+00 1.000000000000000021e-02 1.864963924474920987e+00
1.749999999999999889e-01 1.845299999999999940e+00 1.000000000000000021e-02 1.856281545431362590e+00
1.759999999999999898e-01 1.835299999999999931e+00 1.000000000000000021e-02 1.847341695993844457e+00
1.769999999999999907e-01 1.824899999999999967e+00 1.000000000000000021e-02 1.836230126405336671e+00
1.779999999999999916e-01 1.814200000000000035e+00 1.000000000000000021e-02 1.825118556816828885e+00
1.789999999999999925e-01 1.803099999999999925e+00 1.000000000000000021e-02 1.814006987228321321e+00
1.799999999999999933e-01 1.791600000000000081e+00 1.000000000000000021e-02 1.802895417639813536e+00
1.809999999999999942e-01 1.779700000000000060e+00 1.000000000000000021e-02 1.791783848051305750e+00
1.819999999999999951e-01 1.767500000000000071e+00 1.000000000000000021e-02 1.780672278462797964e+00
1.829999999999999960e-01 1.754899999999999904e+00 1.000000000000000021e-02 1.767673660130873792e+00
1.839999999999999969e-01 1.741999999999999993e+00 1.000000000000000021e-02 1.754272153142954815e+00
1.849999999999999978e-01 1.728699999999999903e+00 1.000000000000000021e-02 1.740870646155035839e+00
1.859999999999999987e-01 1.715100000000000069e+00 1.000000000000000021e-02 1.727469139167116641e+00
1.869999999999999996e-01 1.701100000000000056e+00 1.000000000000000021e-02 1.714067632179197664e+00
1.880000000000000004e-01 1.686700000000000088e+00 1.000000000000000021e-02 1.700666125191278688e+00
1.890000000000000013e-01 1.672099999999999920e+00 1.000000000000000021e-02 1.686108792773043596e+00
1.900000000000000022e-01 1.657100000000000017e+00 1.000000000000000021e-02 1.670575287181905733e+00
1.910000000000000031e-01 1.641799999999999926e+00 1.000000000000000021e-02 1.655041781590767869e+00
