0.23623	0.893122	0.939999	-0.046877	0.05	0.878972
0.23696	0.877346	0.923481	-0.046136	0.05	0.851403
0.23768	0.845502	0.907141	-0.06164	0.05	1.519776
0.23841	0.891923	0.890527	0.001395	0.05	7.79E-4
0.23914	0.861875	0.873869	-0.011995	0.05	0.057549
0.23986	0.712502	0.857399	-0.144897	0.05	8.398075
0.24059	0.777312	0.84066	-0.063348	0.05	1.605198
0.24131	0.852412	0.824116	0.028296	0.05	0.320275
0.24204	0.856532	0.807308	0.049224	0.05	0.969204
0.24276	0.777312	0.790699	-0.013387	0.05	0.071684
0.24349	0.742872	0.773832	-0.03096	0.05	0.38341
0.24422	0.73875	0.756938	-0.018188	0.05	0.132318
0.24494	0.706061	0.740253	-0.034192	0.05	0.467644
0.24567	0.797923	0.723316	0.074606	0.05	2.226439
0.24639	0.7373	0.706594	0.030706	0.05	0.377139
0.24712	0.750818	0.689624	0.061195	0.05	1.497926
0.24784	0.720847	0.672873	0.047973	0.05	0.920572
0.24857	0.739151	0.65588	0.083271	0.05	2.773613
0.24929	0.727281	0.639113	0.088168	0.05	3.109461
0.25002	0.856705	0.622108	0.234597	0.05	22.014234
0.25075	0.7884	0.605101	0.1833	0.05	13.439536
0.25147	0.696788	0.588327	0.108461	0.05	4.705524
