# z rho mu P theta
254.766 6.33482e-06 0 0 270
254.766 6.33482e-06 0 0 270
255.266 6.33482e-06 0 0 270
255.266 6.33482e-06 0 0 270
255.766 6.33482e-06 0 0 270
255.766 6.33482e-06 0 0 270
256.266 6.33482e-06 0 0 270
256.266 6.33482e-06 0 0 270
256.766 6.33482e-06 0 0 270
256.766 6.33482e-06 0 0 270
257.266 6.33482e-06 0 0 270
257.266 6.33482e-06 0 0 270
257.766 6.33482e-06 0 0 270
257.766 6.33482e-06 0 0 270
258.266 6.33482e-06 0 0 270
258.266 6.33482e-06 0 0 270
258.766 6.33482e-06 0 0 270
258.766 6.33482e-06 0 0 270
259.266 6.33482e-06 0 0 270
259.266 6.33482e-06 0 0 270
259.766 6.33482e-06 0 0 270
259.766 6.33482e-06 0 0 270
260.266 6.33482e-06 0 0 270
260.266 6.33482e-06 0 0 270
260.766 6.33482e-06 0 0 270
260.766 6.33482e-06 0 0 270
261.266 6.33482e-06 0 0 270
261.266 6.33482e-06 0 0 270
261.766 6.33482e-06 0 0 270
261.766 6.33482e-06 0 0 270
262.266 6.33482e-06 0 0 270
262.266 6.33482e-06 0 0 270
262.766 6.33482e-06 0 0 270
262.766 6.33482e-06 0 0 270
263.266 6.33482e-06 0 0 270
263.266 6.33482e-06 0 0 270
263.766 6.33482e-06 0 0 270
263.766 6.33482e-06 0 0 270
264.266 6.33482e-06 0 0 270
264.266 6.33482e-06 0 0 270
264.766 6.33482e-06 0 0 270
264.766 6.33482e-06 0 0 270
265.266 6.33482e-06 0 0 270
265.266 6.33482e-06 0 0 270
265.766 6.33482e-06 0 0 270
265.766 6.33482e-06 0 0 270
266.266 6.33482e-06 0 0 270
266.266 6.33482e-06 0 0 270
266.766 6.33482e-06 0 0 270
266.766 6.33482e-06 0 0 270
267.266 6.33482e-06 0 0 270
267.266 6.33482e-06 0 0 270
267.766 6.33482e-06 0 0 270
267.766 6.33482e-06 0 0 270
268.266 6.33482e-06 0 0 270
268.266 6.33482e-06 0 0 270
268.766 6.33482e-06 0 0 270
268.766 6.33482e-06 0 0 270
269.266 6.33482e-06 0 0 270
269.266 6.33482e-06 0 0 270
269.766 6.33482e-06 0 0 270
269.766 6.33482e-06 0 0 270
270.266 6.33482e-06 0 0 270
270.266 6.33482e-06 0 0 270
270.766 6.33482e-06 0 0 270
270.766 6.33482e-06 0 0 270
271.266 6.33482e-06 0 0 270
271.266 6.33482e-06 0 0 270
271.766 6.33482e-06 0 0 270
271.766 6.33482e-06 0 0 270
272.266 6.33482e-06 0 0 270
272.266 6.33482e-06 0 0 270
272.766 6.33482e-06 0 0 270
272.766 6.33482e-06 0 0 270
273.266 6.33482e-06 0 0 270
273.266 6.33482e-06 0 0 270
273.766 6.33482e-06 0 0 270
273.766 6.33482e-06 0 0 270
274.266 6.33482e-06 0 0 270
274.266 6.33482e-06 0 0 270
274.766 6.33482e-06 0 0 270
274.766 6.33482e-06 0 0 270
275.266 6.33482e-06 0 0 270
275.266 6.33482e-06 0 0 270
275.766 6.33482e-06 0 0 270
275.766 6.33482e-06 0 0 270
276.266 6.33482e-06 0 0 270
276.266 6.33482e-06 0 0 270
276.766 6.33482e-06 0 0 270
276.766 6.33482e-06 0 0 270
277.266 6.33482e-06 0 0 270
277.266 6.33482e-06 0 0 270
277.766 6.33482e-06 0 0 270
277.766 6.33482e-06 0 0 270
278.266 6.33482e-06 0 0 270
278.266 6.33482e-06 0 0 270
278.766 6.33482e-06 0 0 270
278.766 6.33482e-06 0 0 270
279.266 6.33482e-06 0 0 270
279.266 6.33482e-06 0 0 270
279.766 6.33482e-06 0 0 270
279.766 6.33482e-06 0 0 270
280.266 6.33482e-06 0 0 270
280.266 6.33482e-06 0 0 270
280.766 6.33482e-06 0 0 270
280.766 6.33482e-06 0 0 270
281.266 6.33482e-06 0 0 270
281.266 6.33482e-06 0 0 270
281.766 6.33482e-06 0 0 270
281.766 6.33482e-06 0 0 270
282.266 6.33482e-06 0 0 270
282.266 6.33482e-06 0 0 270
282.766 6.33482e-06 0 0 270
282.766 6.33482e-06 0 0 270
283.266 6.33482e-06 0 0 270
283.266 6.33482e-06 0 0 270
283.766 6.33482e-06 0 0 270
283.766 6.33482e-06 0 0 270
284.266 6.33482e-06 0 0 270
284.266 6.33482e-06 0 0 270
284.766 6.33482e-06 0 0 270
284.766 6.33482e-06 0 0 270
285.266 6.33482e-06 0 0 270
285.266 6.33482e-06 0 0 270
285.766 6.33482e-06 0 0 270
285.766 6.33482e-06 0 0 270
286.266 6.33482e-06 0 0 270
286.266 6.33482e-06 0 0 270
286.766 6.33482e-06 0 0 270
286.766 6.33482e-06 0 0 270
287.266 6.33482e-06 0 0 270
287.266 6.33482e-06 0 0 270
287.766 6.33482e-06 0 0 270
287.766 6.33482e-06 0 0 270
288.266 6.33482e-06 0 0 270
288.266 6.33482e-06 0 0 270
288.766 6.33482e-06 0 0 270
288.766 6.33482e-06 0 0 270
289.266 6.33482e-06 0 0 270
289.266 6.33482e-06 0 0 270
289.766 6.33482e-06 0 0 270
289.766 6.33482e-06 0 0 270
290.266 6.33482e-06 0 0 270
290.266 6.33482e-06 0 0 270
290.766 6.33482e-06 0 0 270
290.766 6.33482e-06 0 0 270
291.266 6.33482e-06 0 0 270
291.266 6.33482e-06 0 0 270
291.766 6.33482e-06 0 0 270
291.766 6.33482e-06 0 0 270
292.266 6.33482e-06 0 0 270
292.266 6.33482e-06 0 0 270
292.766 6.33482e-06 0 0 270
292.766 6.33482e-06 0 0 270
293.266 6.33482e-06 0 0 270
293.266 6.33482e-06 0 0 270
293.766 6.33482e-06 0 0 270
293.766 6.33482e-06 0 0 270
294.266 6.33482e-06 0 0 270
294.266 6.33482e-06 0 0 270
294.766 6.33482e-06 0 0 270
294.766 6.33482e-06 0 0 270
295.266 6.33482e-06 0 0 270
295.266 6.33482e-06 0 0 270
295.766 6.33482e-06 0 0 270
295.766 6.33482e-06 0 0 270
296.266 6.33482e-06 0 0 270
296.266 6.33482e-06 0 0 270
296.766 6.33482e-06 0 0 270
296.766 6.33482e-06 0 0 270
297.266 6.33482e-06 0 0 270
297.266 6.33482e-06 0 0 270
297.766 6.33482e-06 0 0 270
297.766 6.33482e-06 0 0 270
298.266 6.33482e-06 0 0 270
298.266 6.33482e-06 0 0 270
298.766 6.33482e-06 0 0 270
298.766 6.33482e-06 0 0 270
299.266 6.33482e-06 0 0 270
299.266 6.33482e-06 0 0 270
299.766 6.33482e-06 0 0 270
299.766 6.33482e-06 0 0 270
300.266 6.33482e-06 0 0 270
300.266 6.33482e-06 0 0 270
300.766 6.33482e-06 0 0 270
300.766 6.33482e-06 0 0 270
301.266 6.33482e-06 0 0 270
301.266 6.33482e-06 0 0 270
301.766 6.33482e-06 0 0 270
301.766 6.33482e-06 0 0 270
302.266 6.33482e-06 0 0 270
302.266 6.33482e-06 0 0 270
302.766 6.33482e-06 0 0 270
302.766 6.33482e-06 0 0 270
303.266 6.33482e-06 0 0 270
303.266 6.33482e-06 0 0 270
303.766 6.33482e-06 0 0 270
