z lipid2 substrate bME protein lipid1 headgroup2 headgroup2_2 headgroup2_3 normarea tetherg headgroup1_3 headgroup1_2 defect_hg methyl1 tether defect_hc methyl2 headgroup1 summol water waterperc
60.5 23.244166 0.825312 0.181603 1.086095 5.5e-05 3.2125 2.990891 0.0 45.119927 0.0 0.0 0.0 0.523671 0.000166 -0.194227 2.449988 0.001968 0.0 34.322188 10.797739 0.239311978497
61.0 21.970521 0.774444 0.172386 1.128704 3e-05 3.717703 3.447144 0.0 45.119927 0.0 0.0 0.0 0.523317 9.6e-05 -0.182256 2.315665 0.001202 0.0 33.868956 11.250971 0.24935703021
61.5 20.611325 0.72628 0.163529 1.170652 1.6e-05 4.252273 3.925628 0.0 45.119927 0.0 0.0 0.0 0.522815 5.5e-05 -0.170921 2.17236 0.000724 0.0 33.374736 11.745191 0.260310505378
62.0 19.182348 0.680707 0.155024 1.211884 9e-06 4.807806 4.417723 0.0 45.119927 0.0 0.0 0.0 0.522114 3.1e-05 -0.160196 2.021722 0.000429 0.0 32.839601 12.280326 0.272170786092
62.5 17.702216 0.637612 0.146863 1.252342 5e-06 5.374238 4.913323 0.0 45.119927 0.0 0.0 0.0 0.52115 1.7e-05 -0.150054 1.865707 0.000251 0.0 32.26367 12.856257 0.284935234935
63.0 16.191722 0.59689 0.13904 1.30411 2e-06 5.940137 5.401137 0.0 45.119927 0.0 0.0 0.0 0.519843 9e-06 -0.140471 1.7065 0.000145 0.0 31.659064 13.460863 0.298335212289
63.5 14.672961 0.558434 0.131545 1.379195 1e-06 6.493077 5.869095 0.0 45.119927 0.0 0.0 0.0 0.518097 5e-06 -0.131421 1.546427 8.2e-05 0.0 31.037498 14.082429 0.312111076775
64.0 13.168383 0.522143 0.124373 1.453816 1e-06 7.020099 6.304822 0.0 45.119927 0.0 0.0 0.0 0.5158 3e-06 -0.12288 1.387852 4.6e-05 0.0 30.374458 14.745469 0.326806136012
64.5 11.699801 0.487918 0.117513 1.527862 0.0 7.508218 6.696163 0.0 45.119927 0.0 0.0 0.0 0.512822 1e-06 -0.114826 1.233072 2.5e-05 0.0 29.668569 15.451358 0.342450864338
65.0 10.287454 0.455662 0.110957 1.601215 0.0 7.944954 7.031727 0.0 45.119927 0.0 0.0 0.0 0.509017 1e-06 -0.107235 1.08422 1.4e-05 0.0 28.917986 16.201941 0.359086152777
65.5 8.949182 0.425283 0.104698 1.673764 0.0 8.318853 7.301414 0.0 45.119927 0.0 0.0 0.0 0.504229 0.0 -0.100085 0.943176 7e-06 0.0 28.120521 16.999406 0.376760494316
66.0 7.699762 0.39669 0.098726 1.745474 0.0 8.619965 7.4969 0.0 45.119927 0.0 0.0 0.0 0.49829 0.0 -0.093356 0.811496 4e-06 0.0 27.273951 17.845976 0.39552315765
66.5 6.550463 0.369797 0.093033 1.816765 0.0 8.840262 7.61204 0.0 45.119927 0.0 0.0 0.0 0.491034 0.0 -0.087027 0.690369 2e-06 0.0 26.376738 18.743189 0.415408229716
67.0 5.508819 0.344519 0.08761 1.887664 0.0 8.973956 7.643174 0.0 45.119927 0.0 0.0 0.0 0.482299 0.0 -0.081078 0.580587 1e-06 0.0 25.427551 19.692376 0.436445209674
67.5 4.57864 0.320775 0.082449 1.958113 0.0 9.017726 7.589305 0.0 45.119927 0.0 0.0 0.0 0.471938 0.0 -0.07549 0.482554 1e-06 0.0 24.426011 20.693916 0.45864249736
68.0 3.760223 0.298486 0.07754 2.028063 0.0 8.97082 7.452154 0.0 45.119927 0.0 0.0 0.0 0.459828 0.0 -0.070245 0.396299 0.0 0.0 23.373168 21.746759 0.481976821461
68.5 3.050735 0.277578 0.072874 2.097465 0.0 8.835054 7.236072 0.0 45.119927 0.0 0.0 0.0 0.445884 0.0 -0.065325 0.321524 0.0 0.0 22.271861 22.848066 0.506385260774
69.0 2.444731 0.257978 0.068444 2.166272 0.0 8.614692 6.947822 0.0 45.119927 0.0 0.0 0.0 0.430063 0.0 -0.060712 0.257656 0.0 0.0 21.126946 23.992981 0.531760191013
69.5 1.934733 0.239616 0.064241 2.234435 0.0 8.316234 6.596248 0.0 45.119927 0.0 0.0 0.0 0.412378 0.0 -0.056391 0.203906 0.0 0.0 19.9454 25.174527 0.557946979834
70.0 1.511848 0.222426 0.060256 2.301906 0.0 7.94812 6.191847 0.0 45.119927 0.0 0.0 0.0 0.392898 0.0 -0.052345 0.159337 0.0 0.0 18.736293 26.383634 0.58474460741
70.5 1.166357 0.206343 0.05648 2.368635 0.0 7.520358 5.746266 0.0 45.119927 0.0 0.0 0.0 0.371759 0.0 -0.04856 0.122925 0.0 0.0 17.510563 27.609364 0.611910653136
71.0 0.888248 0.191306 0.052906 2.434576 0.0 7.044112 5.271773 0.0 45.119927 0.0 0.0 0.0 0.349156 0.0 -0.045022 0.093615 0.0 0.0 16.28067 28.839257 0.639168964081
71.5 0.667676 0.177257 0.049525 2.499679 0.0 6.531263 4.780711 0.0 45.119927 0.0 0.0 0.0 0.325344 0.0 -0.041715 0.070368 0.0 0.0 15.060108 30.059819 0.666220470614
72.0 0.49531 0.16414 0.046329 2.563896 0.0 5.993951 4.284985 0.0 45.119927 0.0 0.0 0.0 0.300626 0.0 -0.038628 0.052202 0.0 0.0 13.862811 31.257116 0.692756351312
72.5 0.362597 0.1519 0.043311 2.627179 0.0 5.444146 3.795605 0.0 45.119927 0.0 0.0 0.0 0.275347 0.0 -0.035748 0.038215 0.0 0.0 12.702552 32.417375 0.718471353023
73.0 0.26192 0.140487 0.040462 2.689479 0.0 4.893241 3.322305 0.0 45.119927 0.0 0.0 0.0 0.249874 0.0 -0.033062 0.027604 0.0 0.0 11.59231 33.527617 0.743077820139
73.5 0.186668 0.129852 0.037776 2.750749 0.0 4.351693 2.873262 0.0 45.119927 0.0 0.0 0.0 0.224583 0.0 -0.030559 0.019673 0.0 0.0 10.543697 34.57623 0.766318394088
74.0 0.131248 0.119948 0.035244 2.810939 0.0 3.828736 2.454925 0.0 45.119927 0.0 0.0 0.0 0.199842 0.0 -0.028228 0.013833 0.0 0.0 9.566487 35.55344 0.787976452178
74.5 0.091035 0.110731 0.032861 2.874687 0.0 3.332156 2.071943 0.0 45.119927 0.0 0.0 0.0 0.175996 0.0 -0.026059 0.009594 0.0 0.0 8.672944 36.446983 0.80778018546
75.0 0.062286 0.10216 0.030618 2.942437 0.0 2.868159 1.727206 0.0 45.119927 0.0 0.0 0.0 0.15335 0.0 -0.024042 0.006564 0.0 0.0 7.868738 37.251189 0.825603928836
75.5 0.042034 0.094195 0.028509 3.00909 0.0 2.441309 1.421961 0.0 45.119927 0.0 0.0 0.0 0.132161 0.0 -0.022168 0.00443 0.0 0.0 7.151521 37.968406 0.841499721398
76.0 0.027978 0.086797 0.026528 3.074583 0.0 2.054551 1.156004 0.0 45.119927 0.0 0.0 0.0 0.112626 0.0 -0.020427 0.002949 0.0 0.0 6.521589 38.598338 0.855461002851
76.5 0.018366 0.07993 0.024668 3.13885 0.0 1.709301 0.927924 0.0 45.119927 0.0 0.0 0.0 0.094882 0.0 -0.018811 0.001936 0.0 0.0 5.977046 39.142881 0.867529794541
77.0 0.01189 0.073562 0.022924 3.201828 0.0 1.405598 0.73536 0.0 45.119927 0.0 0.0 0.0 0.079001 0.0 -0.017312 0.001253 0.0 0.0 5.514104 39.605823 0.877790050503
77.5 0.007591 0.067659 0.021288 3.263591 0.0 1.142298 0.575279 0.0 45.119927 0.0 0.0 0.0 0.064997 0.0 -0.015923 0.0008 0.0 0.0 5.12758 39.992347 0.886356642377
78.0 0.004779 0.062191 0.019756 3.3246 0.0 0.917296 0.444226 0.0 45.119927 0.0 0.0 0.0 0.052831 0.0 -0.014636 0.000504 0.0 0.0 4.811547 40.30838 0.893360931191
78.5 0.002967 0.05713 0.018323 3.384814 0.0 0.727763 0.338562 0.0 45.119927 0.0 0.0 0.0 0.042415 0.0 -0.013445 0.000313 0.0 0.0 4.558842 40.561085 0.898961671636
79.0 0.001816 0.052448 0.016982 3.444116 0.0 0.570374 0.254647 0.0 45.119927 0.0 0.0 0.0 0.03363 0.0 -0.012343 0.000191 0.0 0.0 4.361861 40.758066 0.903327392351
79.5 0.001096 0.04812 0.015728 3.502516 0.0 0.441532 0.189004 0.0 45.119927 0.0 0.0 0.0 0.02633 0.0 -0.011324 0.000116 0.0 0.0 4.213118 40.906809 0.906624006728
80.0 0.000652 0.044122 0.014558 3.560024 0.0 0.337554 0.13842 0.0 45.119927 0.0 0.0 0.0 0.020352 0.0 -0.010384 6.9e-05 0.0 0.0 4.105367 41.01456 0.909012108996
80.5 0.000383 0.040431 0.013465 3.616651 0.0 0.254829 0.100021 0.0 45.119927 0.0 0.0 0.0 0.01553 0.0 -0.009515 4e-05 0.0 0.0 4.031835 41.088092 0.910641810214
81.0 0.000221 0.037025 0.012447 3.672409 0.0 0.189946 0.071303 0.0 45.119927 0.0 0.0 0.0 0.011696 0.0 -0.008713 2.3e-05 0.0 0.0 3.986357 41.13357 0.911649746242
81.5 0.000126 0.033886 0.011497 3.727307 0.0 0.139778 0.050146 0.0 45.119927 0.0 0.0 0.0 0.008694 0.0 -0.007975 1.3e-05 0.0 0.0 3.963472 41.156455 0.912156950077
82.0 7.1e-05 0.030993 0.010613 3.781357 0.0 0.101538 0.034788 0.0 45.119927 0.0 0.0 0.0 0.006377 0.0 -0.007294 7e-06 0.0 0.0 3.95845 41.161477 0.912268253448
82.5 3.9e-05 0.02833 0.009791 3.83457 0.0 0.072805 0.023805 0.0 45.119927 0.0 0.0 0.0 0.004616 0.0 -0.006667 4e-06 0.0 0.0 3.967293 41.152634 0.912072264656
83.0 2.1e-05 0.025879 0.009026 3.886957 0.0 0.051523 0.016067 0.0 45.119927 0.0 0.0 0.0 0.003296 0.0 -0.00609 2e-06 0.0 0.0 3.986681 41.133246 0.911642565379
83.5 1.2e-05 0.023625 0.008316 3.938528 0.0 0.035983 0.010695 0.0 45.119927 0.0 0.0 0.0 0.002322 0.0 -0.00556 1e-06 0.0 0.0 4.013922 41.106005 0.911038818835
84.0 6e-06 0.021555 0.007656 3.989295 0.0 0.024798 0.007022 0.0 45.119927 0.0 0.0 0.0 0.001614 0.0 -0.005073 1e-06 0.0 0.0 4.046874 41.073053 0.910308498504
84.5 3e-06 0.019653 0.007044 4.039267 0.0 0.016863 0.004546 0.0 45.119927 0.0 0.0 0.0 0.001107 0.0 -0.004625 0.0 0.0 0.0 4.083858 41.036069 0.909488816327
85.0 2e-06 0.017908 0.006477 4.088457 0.0 0.011314 0.002902 0.0 45.119927 0.0 0.0 0.0 0.000748 0.0 -0.004215 0.0 0.0 0.0 4.123593 40.996334 0.908608163307
85.5 1e-06 0.016308 0.005951 4.136874 0.0 0.007489 0.001827 0.0 45.119927 0.0 0.0 0.0 0.000499 0.0 -0.003838 0.0 0.0 0.0 4.165111 40.954816 0.907687993378
86.0 0.0 0.014842 0.005464 4.184976 0.0 0.004891 0.001134 0.0 45.119927 0.0 0.0 0.0 0.000328 0.0 -0.003493 0.0 0.0 0.0 4.208142 40.911785 0.906734290594
86.5 0.0 0.013499 0.005014 4.232607 0.0 0.003151 0.000694 0.0 45.119927 0.0 0.0 0.0 0.000213 0.0 -0.003177 0.0 0.0 0.0 4.252001 40.867926 0.905762236716
87.0 0.0 0.012269 0.004598 4.279507 0.0 0.002002 0.000419 0.0 45.119927 0.0 0.0 0.0 0.000136 0.0 -0.002887 0.0 0.0 0.0 4.296044 40.823883 0.904786104818
87.5 0.0 0.011145 0.004214 4.325687 0.0 0.001255 0.000249 0.0 45.119927 0.0 0.0 0.0 8.6e-05 0.0 -0.002623 0.0 0.0 0.0 4.340013 40.779914 0.903811612993
88.0 0.0 0.010117 0.003859 4.371155 0.0 0.000776 0.000146 0.0 45.119927 0.0 0.0 0.0 5.3e-05 0.0 -0.002381 0.0 0.0 0.0 4.383725 40.736202 0.902842817099
88.5 0.0 0.009179 0.003531 4.415922 0.0 0.000473 8.5e-05 0.0 45.119927 0.0 0.0 0.0 3.3e-05 0.0 -0.00216 0.0 0.0 0.0 4.427063 40.692864 0.901882310226
89.0 0.0 0.008322 0.00323 4.460054 0.0 0.000284 4.8e-05 0.0 45.119927 0.0 0.0 0.0 2e-05 0.0 -0.001958 0.0 0.0 0.0 4.47 40.649927 0.900930690779
89.5 0.0 0.00754 0.002952 4.503692 0.0 0.000169 2.7e-05 0.0 45.119927 0.0 0.0 0.0 1.2e-05 0.0 -0.001775 0.0 0.0 0.0 4.512617 40.60731 0.899986163541
90.0 0.0 0.006828 0.002696 4.546448 0.0 9.9e-05 1.5e-05 0.0 45.119927 0.0 0.0 0.0 7e-06 0.0 -0.001607 0.0 0.0 0.0 4.554486 40.565441 0.899058214345
90.5 0.0 0.006179 0.002461 4.588019 0.0 5.7e-05 8e-06 0.0 45.119927 0.0 0.0 0.0 4e-06 0.0 -0.001454 0.0 0.0 0.0 4.595274 40.524653 0.898154223521
91.0 0.0 0.005588 0.002245 4.628108 0.0 3.2e-05 4e-06 0.0 45.119927 0.0 0.0 0.0 2e-06 0.0 -0.001315 0.0 0.0 0.0 4.634664 40.485263 0.897281216789
91.5 0.0 0.00505 0.002046 4.667211 0.0 1.8e-05 2e-06 0.0 45.119927 0.0 0.0 0.0 1e-06 0.0 -0.001189 0.0 0.0 0.0 4.673139 40.446788 0.896428489346
92.0 0.0 0.004562 0.001864 4.705385 0.0 1e-05 1e-06 0.0 45.119927 0.0 0.0 0.0 1e-06 0.0 -0.001074 0.0 0.0 0.0 4.710749 40.409178 0.895594933033
92.5 0.0 0.004118 0.001697 4.742686 0.0 5e-06 1e-06 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000969 0.0 0.0 0.0 4.747538 40.372389 0.894779572671
93.0 0.0 0.003715 0.001544 4.77917 0.0 3e-06 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000874 0.0 0.0 0.0 4.783558 40.336369 0.893981255776
93.5 0.0 0.003349 0.001403 4.814894 0.0 2e-06 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000788 0.0 0.0 0.0 4.81886 40.301067 0.893198852028
94.0 0.0 0.003017 0.001275 4.849913 0.0 1e-06 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.00071 0.0 0.0 0.0 4.853496 40.266431 0.892431208942
94.5 0.0 0.002717 0.001157 4.884284 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000639 0.0 0.0 0.0 4.887519 40.232408 0.891677151871
95.0 0.0 0.002444 0.00105 4.918063 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000575 0.0 0.0 0.0 4.920982 40.198945 0.890935506168
95.5 0.0 0.002198 0.000952 4.951307 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000517 0.0 0.0 0.0 4.95394 40.165987 0.890205052858
96.0 0.0 0.001975 0.000863 4.984071 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000465 0.0 0.0 0.0 4.986444 40.133483 0.889484661622
96.5 0.0 0.001774 0.000781 5.016413 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000418 0.0 0.0 0.0 5.01855 40.101377 0.888773091322
97.0 0.0 0.001592 0.000707 5.048388 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000375 0.0 0.0 0.0 5.050312 40.069615 0.888069145147
97.5 0.0 0.001428 0.000639 5.080063 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000336 0.0 0.0 0.0 5.081794 40.038133 0.887371404657
98.0 0.0 0.00128 0.000578 5.111488 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000301 0.0 0.0 0.0 5.113045 40.006882 0.886678783855
98.5 0.0 0.001147 0.000522 5.142715 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.00027 0.0 0.0 0.0 5.144114 39.975813 0.885990196748
99.0 0.0 0.001027 0.000471 5.1738 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000242 0.0 0.0 0.0 5.175056 39.944871 0.885304424362
99.5 0.0 0.000919 0.000425 5.204801 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000216 0.0 0.0 0.0 5.205929 39.913998 0.884620181234
100.0 0.0 0.000821 0.000383 5.235772 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000193 0.0 0.0 0.0 5.236783 39.883144 0.883936359206
100.5 0.0 0.000734 0.000345 5.266776 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000173 0.0 0.0 0.0 5.267682 39.852245 0.883251539835
101.0 0.0 0.000655 0.00031 5.297865 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000154 0.0 0.0 0.0 5.298676 39.821251 0.882564614965
101.5 0.0 0.000585 0.000279 5.328591 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000138 0.0 0.0 0.0 5.329317 39.79061 0.881885513689
102.0 0.0 0.000522 0.000251 5.358002 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000123 0.0 0.0 0.0 5.358652 39.761275 0.881235357495
102.5 0.0 0.000465 0.000225 5.38299 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.000109 0.0 0.0 0.0 5.383571 39.736356 0.8806830738
103.0 0.0 0.000414 0.000202 5.408619 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -9.7e-05 0.0 0.0 0.0 5.409138 39.710789 0.88011642838
103.5 0.0 0.000369 0.000182 5.434891 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -8.7e-05 0.0 0.0 0.0 5.435355 39.684572 0.879535376908
104.0 0.0 0.000328 0.000163 5.461812 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -7.7e-05 0.0 0.0 0.0 5.462226 39.657701 0.878939830732
104.5 0.0 0.000292 0.000146 5.489384 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -6.9e-05 0.0 0.0 0.0 5.489753 39.630174 0.878329745525
105.0 0.0 0.000259 0.000131 5.517613 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -6.1e-05 0.0 0.0 0.0 5.517942 39.601985 0.877704988308
105.5 0.0 0.00023 0.000117 5.546501 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -5.4e-05 0.0 0.0 0.0 5.546794 39.573133 0.877065536919
106.0 0.0 0.000204 0.000104 5.576053 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -4.8e-05 0.0 0.0 0.0 5.576313 39.543614 0.876411302704
106.5 0.0 0.000181 9.3e-05 5.606273 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -4.3e-05 0.0 0.0 0.0 5.606504 39.513423 0.875742174849
107.0 0.0 0.00016 8.3e-05 5.637165 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3.8e-05 0.0 0.0 0.0 5.63737 39.482557 0.875058086863
107.5 0.0 0.000142 7.4e-05 5.668732 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3.3e-05 0.0 0.0 0.0 5.668915 39.451012 0.874358950093
108.0 0.0 0.000126 6.6e-05 5.700978 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3e-05 0.0 0.0 0.0 5.70114 39.418787 0.873644742377
108.5 0.0 0.000111 5.9e-05 5.733908 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2.6e-05 0.0 0.0 0.0 5.734052 39.385875 0.872915308573
109.0 0.0 9.8e-05 5.3e-05 5.766491 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2.3e-05 0.0 0.0 0.0 5.766619 39.353308 0.872193521058
109.5 0.0 8.7e-05 4.7e-05 5.799622 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2e-05 0.0 0.0 0.0 5.799736 39.320191 0.871459543806
110.0 0.0 7.7e-05 4.2e-05 5.833348 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1.8e-05 0.0 0.0 0.0 5.833449 39.286478 0.870712357314
110.5 0.0 6.8e-05 3.7e-05 5.867694 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1.6e-05 0.0 0.0 0.0 5.867783 39.252144 0.869951407501
111.0 0.0 6e-05 3.3e-05 5.902681 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1.4e-05 0.0 0.0 0.0 5.90276 39.217167 0.869176206779
111.5 0.0 5.2e-05 2.9e-05 5.938332 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1.2e-05 0.0 0.0 0.0 5.938401 39.181526 0.868386289721
112.0 0.0 4.6e-05 2.6e-05 5.974671 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1.1e-05 0.0 0.0 0.0 5.974732 39.145195 0.867581080085
112.5 0.0 4.1e-05 2.3e-05 6.01171 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 6.011764 39.108163 0.866760334076
113.0 0.0 3.6e-05 2e-05 6.04932 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -8e-06 0.0 0.0 0.0 6.049368 39.070559 0.865926910742
113.5 0.0 3.1e-05 1.8e-05 6.081853 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -7e-06 0.0 0.0 0.0 6.081895 39.038032 0.865206009753
114.0 0.0 2.8e-05 1.6e-05 6.103561 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -6e-06 0.0 0.0 0.0 6.103599 39.016328 0.864724980606
114.5 0.0 2.4e-05 1.4e-05 6.129489 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -6e-06 0.0 0.0 0.0 6.129521 38.990406 0.864150467265
115.0 0.0 2.1e-05 1.2e-05 6.159342 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -5e-06 0.0 0.0 0.0 6.15937 38.960557 0.863488919209
115.5 0.0 1.9e-05 1.1e-05 6.192823 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -4e-06 0.0 0.0 0.0 6.192849 38.927078 0.862746918895
116.0 0.0 1.6e-05 1e-05 6.229636 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -4e-06 0.0 0.0 0.0 6.229658 38.890269 0.86193111527
116.5 0.0 1.4e-05 9e-06 6.269485 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3e-06 0.0 0.0 0.0 6.269505 38.850422 0.861047979976
117.0 0.0 1.2e-05 8e-06 6.312075 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3e-06 0.0 0.0 0.0 6.312092 38.807835 0.860104117633
117.5 0.0 1.1e-05 7e-06 6.357109 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -3e-06 0.0 0.0 0.0 6.357124 38.762803 0.859106066373
118.0 0.0 1e-05 6e-06 6.40429 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2e-06 0.0 0.0 0.0 6.404304 38.715623 0.858060408653
118.5 0.0 8e-06 5e-06 6.453324 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2e-06 0.0 0.0 0.0 6.453335 38.666592 0.85697372693
119.0 0.0 7e-06 5e-06 6.503913 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -2e-06 0.0 0.0 0.0 6.503923 38.616004 0.855852537173
119.5 0.0 6e-06 4e-06 6.555762 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.555771 38.564156 0.854703421838
120.0 0.0 6e-06 3e-06 6.606949 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.606957 38.51297 0.853568978514
120.5 0.0 5e-06 3e-06 6.64575 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.645757 38.47417 0.852709048044
121.0 0.0 4e-06 3e-06 6.683345 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.683351 38.436576 0.851875846342
121.5 0.0 4e-06 2e-06 6.719696 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.719701 38.400226 0.851070215606
122.0 0.0 3e-06 2e-06 6.754938 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.754942 38.364985 0.85028916381
122.5 0.0 3e-06 2e-06 6.791229 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.791233 38.328694 0.8494848407
123.0 0.0 2e-06 2e-06 6.826033 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -1e-06 0.0 0.0 0.0 6.826036 38.293891 0.848713496367
123.5 0.0 2e-06 1e-06 6.859299 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.859302 38.260625 0.847976216805
124.0 0.0 2e-06 1e-06 6.890977 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.89098 38.228947 0.847274132336
124.5 0.0 2e-06 1e-06 6.921004 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.921007 38.19892 0.846608639238
125.0 0.0 1e-06 1e-06 6.941028 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.94103 38.178897 0.846164866357
125.5 0.0 1e-06 1e-06 6.95109 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.951092 38.168835 0.845941860677
126.0 0.0 1e-06 1e-06 6.962903 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.962905 38.157022 0.84568004731
126.5 0.0 1e-06 1e-06 6.976091 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.976093 38.143834 0.845387759603
127.0 0.0 1e-06 1e-06 6.990276 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 6.990278 38.129649 0.84507337523
127.5 0.0 1e-06 0.0 7.005079 0.0 0.0 0.0 0.0 45.119927 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 0.0 7.00508 38.114847 0.844745316188
