# Q dQ R dR fit
0.166434 0.00103941 3.1111e-06 1.37473e-07 3.09707e-06
0.167857 0.0010394 2.73557e-06 1.22211e-07 2.70889e-06
0.169279 0.0010394 2.42829e-06 1.09749e-07 2.41276e-06
0.170701 0.0010394 2.10928e-06 9.68534e-08 2.19166e-06
0.172124 0.00103939 2.05843e-06 9.47771e-08 2.02928e-06
0.173546 0.00103939 1.82353e-06 8.53159e-08 1.91112e-06
0.174968 0.00103939 1.73959e-06 8.19227e-08 1.82508e-06
0.17639 0.00103939 1.71494e-06 8.09016e-08 1.7616e-06
0.177813 0.00103938 1.63445e-06 7.76508e-08 1.71337e-06
0.179235 0.00103938 1.59315e-06 7.5975e-08 1.67482e-06
0.180657 0.00103938 1.54426e-06 7.39983e-08 1.64146e-06
0.18208 0.00103937 1.58705e-06 7.56744e-08 1.60932e-06
0.183502 0.00103937 1.52576e-06 7.32023e-08 1.57454e-06
0.184924 0.00103937 1.42517e-06 6.91726e-08 1.53325e-06
0.186346 0.00103936 1.44177e-06 6.98006e-08 1.4817e-06
0.187769 0.00103936 1.34531e-06 6.59428e-08 1.41602e-06
0.189191 0.00103936 1.25741e-06 5.68402e-08 1.32958e-06
0.19488 0.00103935 8.6249e-07 4.12475e-08 8.54237e-07
0.200568 0.00103933 3.67825e-07 2.30383e-08 3.32434e-07
0.206257 0.00103932 6.19731e-08 1.47063e-08 4.81068e-08
0.211946 0.0010393 -2.3562e-08 1.33624e-08 2.582e-08
0.217634 0.00103929 2.10529e-08 1.36988e-08 7.4322e-08
0.223323 0.00103928 5.87742e-08 1.42115e-08 8.73599e-08
0.229011 0.00103926 5.70646e-08 1.41422e-08 9.78433e-08
0.234699 0.00103924 8.47903e-08 1.46523e-08 1.44425e-07
0.240387 0.00103923 2.23212e-07 1.80567e-08 2.16536e-07
0.246075 0.00103921 3.19446e-07 2.10219e-08 2.91653e-07
0.251763 0.0010392 3.99356e-07 2.36802e-08 3.64168e-07
0.25745 0.00103918 4.01451e-07 2.37245e-08 4.26723e-07
0.263138 0.00103916 4.11819e-07 2.40545e-08 4.48554e-07
0.268825 0.00103914 4.95065e-07 2.69987e-08 4.15515e-07
0.274513 0.00103913 5.31022e-07 2.83489e-08 3.7701e-07
0.2802 0.00103911 5.47677e-07 2.90032e-08 3.91604e-07
0.285887 0.00103909 5.29533e-07 2.83532e-08 4.41006e-07
0.291574 0.00103907 4.93301e-07 2.69451e-08 4.62709e-07
0.297261 0.00103905 4.41903e-07 2.50099e-08 4.43426e-07
0.302947 0.00103903 3.66653e-07 2.23083e-08 4.14919e-07
0.308634 0.00103901 3.06982e-07 2.03531e-08 3.85874e-07
0.31432 0.00103899 2.48139e-07 1.85405e-08 3.4145e-07
0.320006 0.00103897 2.29003e-07 1.79957e-08 2.89892e-07
0.325692 0.00103895 2.3336e-07 1.81191e-08 2.58189e-07
0.331378 0.00103892 2.44058e-07 1.84315e-08 2.51012e-07
0.337064 0.0010389 2.6689e-07 1.91188e-08 2.45989e-07
0.342749 0.00103888 2.34463e-07 1.81137e-08 2.243e-07
0.348434 0.00103886 1.89572e-07 1.68056e-08 1.88183e-07
0.35412 0.00103883 1.31721e-07 1.5295e-08 1.5154e-07
0.359805 0.00103881 9.99288e-08 1.4409e-08 1.24029e-07
0.365489 0.00103879 5.14536e-08 1.32478e-08 1.058e-07
0.371174 0.00103876 5.64719e-08 1.30953e-08 9.30338e-08
0.376859 0.00103874 8.76166e-08 1.36494e-08 8.33421e-08
0.382543 0.00103871 6.23587e-08 1.32137e-08 7.46269e-08
0.388227 0.00103868 4.56489e-08 1.29846e-08 6.37347e-08
0.393911 0.00103866 3.26342e-08 1.2691e-08 4.98678e-08
0.399595 0.00103863 7.0466e-08 1.3115e-08 3.64536e-08
0.405278 0.00103861 4.68073e-08 1.24424e-08 2.71375e-08
0.410961 0.00103858 3.49777e-08 1.21193e-08 2.2072e-08
0.416645 0.00103855 2.1356e-08 1.19834e-08 1.92271e-08
0.422327 0.00103852 -6.87983e-09 1.17008e-08 1.69903e-08
0.42801 0.00103849 -1.01334e-08 1.16868e-08 1.4571e-08
0.433693 0.00103847 1.33047e-08 1.18207e-08 1.16575e-08
0.439375 0.00103844 1.72358e-09 1.1525e-08 8.5621e-09
0.445057 0.00103841 9.20976e-09 1.14868e-08 5.96537e-09
0.450739 0.00103838 1.86401e-08 1.158e-08 4.23395e-09
0.456421 0.00103835 2.03497e-08 1.15668e-08 3.24178e-09
0.462102 0.00103832 5.23908e-09 1.13175e-08 2.68618e-09
0.467783 0.00103829 1.4559e-08 1.15124e-08 2.3152e-09
0.473464 0.00103825 -1.48912e-09 1.13723e-08 1.97974e-09
0.479145 0.00103822 8.10676e-09 1.15612e-08 1.64848e-09
0.484825 0.00103819 4.12234e-09 1.15134e-08 1.368e-09
0.490506 0.00103816 3.51571e-09 1.14999e-08 1.18135e-09
0.496186 0.00103813 4.01203e-09 1.15001e-08 1.0959e-09
