# x	 y	 dy	 fy
2.231700000000000073e-01 1.096561918524699974e+00 5.000000000000000278e-02 1.020288200872486284e+00
2.238900000000000057e-01 1.114014978728929961e+00 5.000000000000000278e-02 1.006619780417410848e+00
2.246199999999999863e-01 1.083944206436000091e+00 5.000000000000000278e-02 9.926810176207241376e-01
2.253400000000000125e-01 1.045983266640239995e+00 5.000000000000000278e-02 9.788745636036340070e-01
2.260699999999999932e-01 1.014481494347309942e+00 5.000000000000000278e-02 9.648293186205323391e-01
2.268000000000000016e-01 1.013031722054380079e+00 5.000000000000000278e-02 9.507014913497803255e-01
2.275200000000000000e-01 9.940257822586160419e-01 5.000000000000000278e-02 9.367417004751384946e-01
2.282500000000000084e-01 9.223710099656869943e-01 5.000000000000000278e-02 9.225041942396057237e-01
2.289700000000000069e-01 9.609060701699230211e-01 5.000000000000000278e-02 9.084309482282671988e-01
2.296999999999999875e-01 9.269472978769940363e-01 5.000000000000000278e-02 8.941077152779649539e-01
2.304299999999999959e-01 9.201035255840660509e-01 5.000000000000000278e-02 8.797342662300187133e-01
2.311499999999999944e-01 8.553645857883009906e-01 5.000000000000000278e-02 8.655295577842864185e-01
2.318800000000000028e-01 7.907608134953729717e-01 5.000000000000000278e-02 8.510627808502909675e-01
2.326000000000000012e-01 8.765318736996080551e-01 5.000000000000000278e-02 8.367764301853992670e-01
2.328300000000000092e-01 9.611897262648499973e-01 5.000000000000000278e-02 8.321957834226798578e-01
2.333300000000000096e-01 9.200111014066789661e-01 5.000000000000000278e-02 8.222378556776378522e-01
2.337400000000000033e-01 9.497699690229800540e-01 5.000000000000000278e-02 8.140719189445827508e-01
2.340599999999999903e-01 8.528153291137510195e-01 5.000000000000000278e-02 8.076735092336617683e-01
2.346499999999999975e-01 9.302572117811109820e-01 5.000000000000000278e-02 7.958764413291508077e-01
2.347799999999999887e-01 7.406523893179860485e-01 5.000000000000000278e-02 7.932770873840891968e-01
2.355099999999999971e-01 7.057456170250580030e-01 5.000000000000000278e-02 7.786446085650072790e-01
2.355599999999999916e-01 9.124164545392410286e-01 5.000000000000000278e-02 7.776413776886806906e-01
2.362299999999999955e-01 7.489826772292930146e-01 5.000000000000000278e-02 7.641980839459029395e-01
2.364600000000000035e-01 8.897865297945349861e-01 5.000000000000000278e-02 7.595704875242761389e-01
2.369600000000000040e-01 7.329999049363650210e-01 5.000000000000000278e-02 7.495081777161148873e-01
2.373699999999999977e-01 8.766527725526650494e-01 5.000000000000000278e-02 7.412570836734228008e-01
2.376800000000000024e-01 7.009519651405999863e-01 5.000000000000000278e-02 7.350095971215454549e-01
