mult_tether rho_SiOx l_tether rho_Au thetaoffset0 rho_solv_1 l_lipid2 l_lipid1 dl_lipid_gcrinse1 background_1 rho_Cr background_3 background_2 d_gold vf_bilayer rho_solv_3 rho_solv_0 background_0 vf_on1 dp_on2 dp_on3 dp_on0 fraction_inc3 dp_on6 dp_on7 dp_on4 dp_on5 global_rough nf_tether d_oxide vf_bilayer_gcrinse1 rough_cr_au rho_solv_2 fraction_inc2 dp_on1 background_4 frac2_on8 frac2_on7 frac2_on6 frac2_on5 frac2_on4 frac2_on3 frac2_on2 frac2_on1 frac2_on0 vf_on2 vf_on3 Chisq vf_on6 vf_on4 vf_on5 d_Cr rho_solv_4 sigma 
3.22988290492 3.70836209909e-06 9.75266091498 4.59324947403e-06 0.00828597238495 -5.09415827524e-07 12.3305085699 15.1583545481 -0.569900147441 -5.43850269582e-06 3.03299415161e-06 -5.72121870028e-06 -8.74301341388e-06 119.623743776 0.997970448324 3.89885888024e-06 6.29189489424e-06 -8.66305085182e-06 0.0378506880457 -5.58069727684 -6.82896497564 -6.30015691764 0.949344935956 5.08883950178 3.68558521601 -2.09377648179 1.65170807849 3.52703882892 0.513385389173 13.218924384 0.998298336181 8.10119820112 6.18922510541e-06 1.03347954078 -1.77633764733 -5.51758812553e-06 0.51509249933 0.285818123906 0.750298811715 0.44545939773 0.0935069727725 0.185431288014 0.338409302959 0.724797599779 0.527192941138 0.110471173198 0.0179345711201 -250.460548251 0.00909902748839 0.042170743381 -0.00511065529485 29.3427081625 -5.45726501521e-07 2.12576572264 
1.29366863544 3.52577647743e-06 9.87072396383 4.59126890295e-06 0.00888622662545 -5.25431124394e-07 11.8972919363 14.8866095321 -0.227841438988 -5.38853052006e-06 3.0685245287e-06 -5.71413523509e-06 -8.05897237099e-06 119.611810182 0.999645911118 3.90415586182e-06 6.26225857064e-06 -6.8789280477e-06 0.0624536398587 -4.68513996375 -6.64620858868 -3.34062569295 1.0080100886 -5.81746826465 2.1490557625 5.09372293446 -2.51338220184 4.22318986913 0.807421752639 16.6528161658 0.998910518741 6.25230166 6.204581918e-06 1.04600282656 -5.49305626825 -5.48838291008e-06 0.679001790628 0.871206606516 0.461920166774 0.257989026904 0.00502992710883 0.00999094970152 0.823431715606 0.124298512155 0.295597243688 0.0549962342644 0.00897782279835 -254.502697952 0.013537959699 0.0343869054158 -0.00627436286664 27.1936836031 -5.31379908971e-07 2.18812938388 
3.26801947612 3.64801851078e-06 9.97250755236 4.58999762637e-06 0.00864003226797 -5.4574152691e-07 12.045496344 14.8611870997 -0.229932767622 -5.43214167905e-06 3.03259206719e-06 -5.77718081935e-06 -7.95660068506e-06 120.047181013 0.997474826832 3.89008242843e-06 6.31790714081e-06 -8.31303882923e-06 0.0520124094246 -5.26495900566 -3.849866741 -6.60321061132 0.759277870527 2.30255997703 -3.63683129868 -2.62716263282 6.04930425994 4.43715718213 0.807179315961 14.455444214 0.997683588387 7.67453481584 6.20093921878e-06 0.964373460006 -5.03537842357 -5.53037767634e-06 0.869968962569 0.868898130585 0.436276547814 0.124760446569 0.0283624828914 0.00521957640986 0.969386942948 0.247202103714 0.439873517457 0.073566747161 -0.0191277825278 -244.808540627 -0.0201940050712 0.049019519394 0.00242749720303 28.4183288902 -5.58219597002e-07 2.37203668373 
3.7197654852 3.53999766791e-06 10.0182908038 4.59199092119e-06 0.00819026780112 -5.41537839476e-07 11.7927400214 15.3917596858 -0.324061231347 -5.44423457146e-06 3.03806925909e-06 -5.75057120379e-06 -8.09889608241e-06 119.781844788 0.997746089905 3.88867267411e-06 6.28137667513e-06 -8.59296722571e-06 0.0447168136998 -4.88039360984 -6.8015525545 -5.24878669321 0.799044058396 -6.82098428351 4.76225513697 6.49487446372 -5.45707378364 3.11060529715 0.512772378765 17.0261423175 0.997203217828 7.94322889091 6.19024861577e-06 0.968837629396 -3.24879943454 -5.5066832142e-06 0.179592452381 0.831272549122 0.238278228514 0.845558373199 0.0624113219999 0.0188268180667 0.595374336594 0.375115527638 0.247366121638 0.0776548572872 -0.0209277360908 -235.936696392 0.0153792029528 -0.0322859540962 -0.000558085984068 26.5402981444 -5.57744945606e-07 2.10769041316 
2.52434747923 3.73507834994e-06 10.0997410381 4.58005426063e-06 0.00691820934993 -5.24723255315e-07 12.2128930899 15.2237752086 -0.652471471344 -5.42557311701e-06 3.03670784975e-06 -5.76613710239e-06 -7.64846655158e-06 119.857872227 0.99281233606 3.87111121898e-06 6.28635581541e-06 -8.97472870028e-06 -0.0237637131369 -0.454897854037 -2.63579515805 -1.9415973193 1.44028667293 -2.46509311033 -4.18662273882 -1.19429391107 -1.09407500247 3.57138585204 0.507553848129 12.7089596379 0.993897917195 8.09301124932 6.15808782211e-06 1.25330821097 -0.181268488833 -5.49902134707e-06 0.952693277465 0.706590225626 0.0955523959717 0.250174924926 0.0154020589377 0.0287023485567 0.145478461197 0.931173692603 0.365115950795 0.0591730516536 -0.0159994895567 -248.993725657 -0.0160413500159 0.0314447220034 -0.000517301539919 30.124416713 -5.43856566138e-07 2.21079474519 
2.68581223059 3.69973587307e-06 9.99521418378 4.59884241474e-06 0.00807157576018 -5.12359342797e-07 12.1714278769 14.6419240319 -0.450185711301 -5.44049390761e-06 3.08011977396e-06 -5.75405897403e-06 -8.5624429581e-06 119.688286183 0.996188121523 3.89169267413e-06 6.29500790569e-06 -7.82403927322e-06 -0.0361789474595 -4.8112629258 -6.13704243934 -4.21996489301 0.795997525276 3.99414275661 3.78541733646 3.09183480171 3.46109727018 3.95089902018 0.718960271163 12.3351123257 0.999587890327 8.29135547089 6.18772391724e-06 0.896064802195 -2.73298166044 -5.57051705194e-06 0.563173384514 0.165481741182 0.348168040891 0.518549308207 0.0306774494135 0.0865329546743 0.528086695699 0.585791464987 0.894195158705 0.106258644591 -0.0196939971916 -255.262548277 0.0108707949898 -0.0329308780318 0.0138126631333 31.048941162 -5.47246634746e-07 2.15664362269 
1.86180039649 3.61484162673e-06 9.97035254525 4.59267459397e-06 0.00750531912621 -5.37854246039e-07 11.9995409132 14.6261055992 -0.414719763473 -5.41102959149e-06 3.03148090172e-06 -5.74319475885e-06 -7.41010254314e-06 120.549720484 0.998908083814 3.87460223783e-06 6.27042663545e-06 -8.81330073027e-06 0.0531568229011 -6.97766241015 -4.70113651577 -4.49871186277 1.22335453906 5.76126630039 -1.82039118355 5.01678568553 -5.66412273808 4.58218523562 0.998772275721 15.4662852453 0.988900329854 7.99113178443 6.17268044673e-06 0.89090024751 6.7845660337 -5.49334224471e-06 0.894069521735 0.620634928266 0.88484575009 0.395165971064 0.0477843357451 0.055367869426 0.930645958802 0.770177917153 0.995260697806 0.0648052703978 0.0176907548239 -239.326428385 -0.0126374715456 0.0336046252157 -0.0068157244711 27.8603702245 -5.18299234545e-07 2.03813047436 
3.85863839154 3.71618319188e-06 10.0691879669 4.58283460952e-06 0.00700115211433 -5.44727850376e-07 12.1738157416 15.2278866856 -0.694667298438 -5.44741604235e-06 3.053952387e-06 -5.74982645634e-06 -6.94111424523e-06 119.56281039 0.994994404162 3.88259915149e-06 6.28290529591e-06 -7.61093619806e-06 0.0175557221895 -0.152740058341 -5.53207195202 -3.57520860169 1.66255846519 1.44119665978 4.32736598807 5.25264542021 -4.19621759058 2.9932246655 0.505736834504 12.8041112292 0.991110219124 7.55260375184 6.15915635066e-06 0.89356324351 1.21456336546 -5.54947204065e-06 0.541513144242 0.888705208082 0.429019635606 0.762781731936 0.00609437430324 0.00355748425578 0.0156167640087 0.880399830467 0.69198507144 0.0683529483304 -0.0186683353649 -241.485147428 -0.0043976453106 0.0312743227538 0.0010891189957 30.1020262872 -5.27137105782e-07 2.08646416408 
2.33747598123 3.66816333588e-06 10.1162345033 4.59485917897e-06 0.00914707454379 -5.45776752245e-07 11.6903408572 15.1738966619 -0.424128036503 -5.40021846976e-06 3.0480341221e-06 -5.76893292019e-06 -8.17924574341e-06 120.088963524 0.991852709937 3.91185758759e-06 6.3287332379e-06 -8.23114418592e-06 0.0537556421999 4.99529857383 -5.72171459499 3.23643991293 1.10311565668 5.73597018207 -3.19863747526 6.44785674828 -5.9537221787 4.02349587563 0.660591184584 14.4204072108 0.999083444722 7.67389011109 6.21327195428e-06 1.01932961696 5.34223194671 -5.48556082163e-06 0.356123979662 0.851795894352 0.244830317811 0.850135726255 0.0549897315148 0.0880603321218 0.26942201975 0.961853879959 0.533487372033 0.040775969114 0.00236050643935 -246.145491267 0.00982718819426 0.0395601556344 0.000476046658661 28.2258790169 -5.5811669395e-07 2.24919870754 
3.76804832732 3.58931504443e-06 10.052444805 4.59748324221e-06 0.00926314358662 -5.39147209241e-07 11.5847485312 15.5885551803 -0.527591382368 -5.44356179755e-06 3.04874623791e-06 -5.77215517325e-06 -7.16612846906e-06 119.406970104 0.996522460696 3.90024889571e-06 6.32699881646e-06 -7.83148634127e-06 0.0323435253129 0.883220881493 -6.93264089167 -5.91697116047 1.33499167954 -5.86226066056 -0.0302613932714 6.38565783066 -5.28134609971 2.71074887969 0.504464871018 15.4533781801 0.990903143075 6.79626460718 6.21492660685e-06 1.01124119549 1.82149376044 -5.48233703353e-06 0.306090414943 0.877226354348 0.129217872111 0.852645044537 0.0167083630482 0.0179566137884 0.0517171752252 0.361446579113 0.26655884102 0.0699421905274 0.00996553784603 -243.673365012 -0.0183635140398 -0.0228087136565 -0.000156681619596 27.6825907191 -5.16343998785e-07 2.17853300241 
2.69959277397 3.77267558164e-06 10.0567532115 4.59927828249e-06 0.00919346066061 -5.14250696061e-07 11.8589795495 15.1876651549 -0.355944255737 -5.4731889782e-06 3.11730442069e-06 -5.77275740332e-06 -8.23039250503e-06 118.3043048 0.992725142943 3.89193194564e-06 6.32392137531e-06 -7.26386978657e-06 0.0651302843467 -6.37203817448 -6.5447886467 -4.72978589578 1.11518949375 -4.03499677971 -3.34966740999 5.42281712615 -1.28897114432 3.18960714034 0.543713316072 11.168681499 0.999468405997 6.35138983866 6.215247891e-06 0.917639854665 2.46205533865 -5.48667507516e-06 0.826041544942 0.137683203355 0.743217093884 0.910319553228 0.0706893448088 0.239971786918 0.959489385044 0.500707343096 0.940685554717 0.0695625825322 0.0161805446952 -253.686343937 -0.0145894706696 0.0319614059706 0.00380859009056 32.6634577174 -4.86535564882e-07 2.18029134221 
3.1273570097 3.69084763788e-06 9.83191802332 4.59002734911e-06 0.00725219634242 -5.11700749661e-07 11.5791086231 15.2989339513 -0.381793544482 -5.43324924252e-06 3.03015404695e-06 -5.71930659599e-06 -8.65379658328e-06 119.798597312 0.99928925345 3.86919907777e-06 6.30218167809e-06 -8.62533447305e-06 0.0449028924277 -6.53848351504 -4.42324571013 -3.35454327674 1.1860008956 5.97403675957 -4.45093305205 -3.49614799244 4.54129280064 3.77166630126 0.558038412324 13.6239061174 0.987363350435 8.49208322457 6.16584060443e-06 0.974688480649 3.17101544121 -5.50487830375e-06 0.195236699745 0.373240173185 0.796265170497 0.447896060418 0.00227952583803 0.105621357311 0.555994416334 0.958724005804 0.179798601849 0.0822122785352 -0.00423024297579 -247.300610227 -0.00680077457655 0.0304610397254 -0.000551489239566 29.5206162515 -5.02959287193e-07 2.38864000294 
2.83810292158 3.71657667314e-06 9.95248575768 4.59717537606e-06 0.00908346048664 -5.4267518955e-07 12.1252526353 14.9992793341 -0.643974702373 -5.47656672445e-06 3.0419666008e-06 -5.85217285937e-06 -8.98356499234e-06 120.144817591 0.996788728921 3.91376528463e-06 6.28971379914e-06 -7.97385652263e-06 0.0577303352918 -5.84423923423 -6.50356477876 -6.7024514285 0.780682324223 0.994768171185 -1.59900744441 -4.665268909 5.05055803567 4.1131071518 0.784278593163 12.9824268019 0.994225581565 7.80286967171 6.21321228108e-06 0.75688102033 4.28825985658 -5.48432115465e-06 0.573749210621 0.528634694736 0.427082868305 0.345881137982 0.00819287255226 0.14824356416 0.389494567351 0.686267354616 0.947391103104 0.133152873119 -0.0126998051936 -252.184653555 -0.017953365263 0.0478464153036 -0.00423636148474 29.4504378467 -5.57159384346e-07 2.07121141072 
3.06409190779 3.69382871006e-06 10.1818656543 4.58846840614e-06 0.00803211369534 -5.001417958e-07 11.9149759918 14.682328072 -0.370130495483 -5.4157513607e-06 3.03716850044e-06 -5.77706505104e-06 -7.93021351271e-06 120.189539328 0.998264386551 3.88657228958e-06 6.31010787045e-06 -7.47772886504e-06 0.0572106826877 1.2942982941 -6.80651817289 0.588765637885 1.0681808768 -4.8092966326 -0.117908091068 3.63074074961 -1.5909367735 3.93874864459 0.718959311471 13.1905743932 0.999601444779 7.8096802334 6.18485985672e-06 1.09379707896 5.43716154324 -5.49259291814e-06 0.222019662563 0.672235181693 0.826123077578 0.936023008236 0.00376439242846 0.618964286403 0.597504556869 0.607403450642 0.628969241984 0.0774214346058 0.0156401552486 -255.129314539 0.0171568358082 -0.0370417001008 0.00241032729786 29.3795353656 -5.59339606143e-07 2.49756965355 
3.00812896944 3.6463543974e-06 9.75212219126 4.57692955166e-06 0.00569355678454 -5.50596793341e-07 12.1132543233 15.1333260098 -0.368513928457 -5.41494864197e-06 3.05877777309e-06 -5.71461547779e-06 -7.40398536676e-06 120.189385297 0.999816942252 3.88532813989e-06 6.21207834579e-06 -7.60442050455e-06 0.0245894180412 6.0388903923 6.17226096377 6.75645108153 1.97911552573 5.41850999657 5.48355344252 1.09116962751 -4.12290668876 3.72370224789 0.556657453808 14.03451522 0.97958899862 7.93669629534 6.12737374232e-06 1.93990945604 6.70009501605 -5.43434715933e-06 0.217267625524 0.952062286116 0.0663526807801 0.208452924962 0.000939631462497 0.00341454022527 0.0125201769817 0.949901003263 0.566284913169 -0.0314353615869 -0.016359466821 -259.663073953 0.00830079802539 0.0212692094431 0.00834294769334 29.1724778974 -5.55979852775e-07 2.16574033131 
2.27433355973 3.61182621501e-06 9.80021658302 4.58612328395e-06 0.00843554820733 -5.53846028285e-07 11.6214834464 15.5282743206 -0.403611768635 -5.44532499684e-06 3.05857165523e-06 -5.69134313071e-06 -8.15945005148e-06 119.802537442 0.992730087151 3.89896671942e-06 6.29040695118e-06 -8.54667158482e-06 -0.0274505128062 -3.60785782084 -4.58620078906 -1.36733145026 1.42931151424 -6.65218903406 0.31534977252 -1.44311165778 3.80505757974 3.47396364765 0.552358287595 14.4485650806 0.972542828548 7.71209176323 6.19469885846e-06 1.1380617541 -0.634246125604 -5.49783831068e-06 0.268047543214 0.177284032201 0.968394377383 0.194430953063 0.013155777712 0.00394737849738 0.346359170339 0.919172613513 0.179685029057 0.065097595188 0.0210566256036 -247.508557373 -0.0158578440341 0.0334539952786 0.00962597241664 29.0474892294 -5.48154346121e-07 2.08874287948 
2.41000129773 3.75204059021e-06 9.97488127521 4.58930294756e-06 0.00798917299165 -5.43740468368e-07 11.6771826718 14.9608506108 -0.474761954921 -5.42857775009e-06 3.04851590714e-06 -5.8548946815e-06 -7.8497386851e-06 120.629583088 0.99991428595 3.89441946416e-06 6.29282728021e-06 -8.7300018132e-06 0.0306292759025 -4.50992075454 -6.7336987375 1.02773357212 1.29758293425 0.538739882541 -2.18882936383 1.93251095777 -4.83277311227 4.27327870372 0.935907850882 12.7925759169 0.996639270815 7.46803449531 6.1841680695e-06 1.00016305116 -6.64147215632 -5.52504599811e-06 0.843113884871 0.223995717098 0.642276414902 0.485764390251 0.118713097627 0.0285711487561 0.728534286482 0.91534766798 0.904453359867 0.0656998720673 0.011363039264 -246.818976732 0.00993324717296 0.0303432379387 -0.0136860169595 29.9149688744 -5.52537904569e-07 2.12810632119 
2.74866553737 3.70573485637e-06 9.6017187087 4.58482770807e-06 0.00814955826325 -5.4638154862e-07 11.6102191095 15.4919029804 -0.3143743532 -5.41439050608e-06 3.06268698765e-06 -5.70322475328e-06 -8.89962966031e-06 119.76893984 0.996561358013 3.87524492296e-06 6.30571096334e-06 -7.81987276912e-06 0.0289052897855 4.44238636192 0.372245314886 5.41338979717 1.80625232272 -2.90321652756 -4.23097246213 6.5190737238 -6.71092321632 3.158060511 0.52837300372 12.955781815 0.975975380584 7.17638463199 6.1866806604e-06 1.13180135962 2.42805836907 -5.46074456182e-06 0.541996659875 0.874416904443 0.512085662462 0.830008580455 0.05572884643 0.0142988625557 0.12143600592 0.905216255632 0.605775806071 -0.0331552073259 -0.0299093817476 -248.677603594 0.00672538376072 -0.0266578863534 0.00490574227441 29.9291696628 -5.59104402396e-07 2.24405302393 
3.94783459162 3.75895905495e-06 9.94400195099 4.59950219406e-06 0.00885757281024 -5.42362952443e-07 11.7957421116 15.1942566412 -0.325716209012 -5.45341753251e-06 3.08304948029e-06 -5.74797111552e-06 -8.80267482257e-06 119.317383311 0.995665443827 3.89965459419e-06 6.29962021155e-06 -7.64956107875e-06 0.0512773482236 -4.94040575847 -4.53318136895 -6.60940727737 0.989195599546 0.911592401871 4.78316124107 -0.854989450516 -2.96382626049 3.48427050694 0.589002369882 12.4399297146 0.989182785576 6.71802918853 6.20620497761e-06 0.999150119853 -2.6129971452 -5.52345125884e-06 0.257711713034 0.362948527427 0.93930452182 0.943490987557 0.0494749439746 0.0632286459318 0.974985371473 0.674363898021 0.236208416092 0.0853866799611 -0.00608664616219 -241.743959592 0.0146797664664 0.0334568550775 0.00786973548087 30.5292487331 -5.34740976038e-07 2.19773544533 
2.18376096786 3.67297252535e-06 10.0711563152 4.59704123837e-06 0.00880189784254 -5.47464586234e-07 11.8849504169 15.2047807959 -0.500878801907 -5.42288614532e-06 3.05622419973e-06 -5.77699415735e-06 -8.23445659186e-06 119.441867399 0.996006451485 3.89192097423e-06 6.27492688565e-06 -8.08622996226e-06 0.0555001873921 -4.10180022753 -5.64981822801 1.80948456664 1.07012720403 5.9255211979 5.44422314534 4.67155372838 -3.93979739618 3.67494927118 0.586789881694 14.1222253938 0.993213798364 7.47451826624 6.20275207801e-06 1.00968052195 5.14701726692 -5.50575199714e-06 0.0163050039224 0.512010040539 0.524145385086 0.486351371065 0.0241972837687 0.0207652583849 0.329709398814 0.411619128671 0.906915162954 0.0823779279883 0.00938562211549 -237.352108091 -0.00755257582708 0.0316106230807 0.00348589196907 29.1717073527 -5.50578804218e-07 2.02298869443 
