Chisq l_lipid sigma global_rough rhoprot d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 d_on8 d_on9 d_on10 d_on11 d_on12 d_on13 d_on14 d_on15 d_on16 d_on17 d_on18 d_on19 d_on20 d_on21 d_on22 d_on23 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 vf_on7 vf_on8 vf_on9 vf_on10 vf_on11 vf_on12 vf_on13 vf_on14 vf_on15 vf_on16 vf_on17 vf_on18 vf_on19 vf_on20 vf_on21 vf_on22 vf_on23 rho_solv_0 mu_solv_0 mu_organic beamintensity alignment background_0
3.15464 10.240028 4.4501665 6.6094025 1.2538724e-05 -2.99763 -4.473394 -1.944476 4.97663 1.1716 2.18141 3.93646 -1.43637 3.68112 -4.168063 2.03036 0.67859 -3.74075 -2.70209 -3.44923 -0.6945 1.74449 0.41688 3.6752 3.38955 3.83131 1.77793 2.45633 0.00162657 0.4609125 0.6576688 0.7216512 0.4363208 0.3113704 0.5101976 0.6829064 0.5384034 0.355464 0.4897557 0.335187 0.2232655 0.21063 0.2816875 0.3380515 0.3052585 0.234387 0.106982 0.051098 0.0166992 0.01855465 0.0206163 1.0467434e-05 2.35021334e-07 6.6942514e-08 1.0237474 0.006869303 1.5982671e-08
5.81442 10.461452 1.60333 6.0082615 1.2543644e-05 -3.19103 -4.68132 -2.295584 4.98056 4.37598 2.69864 4.9796 -2.43464 4.97802 -4.9999767913 2.70018 -1.84217 -4.165269 -1.18092 -4.9742265 -2.70848 4.06266 -4.645264 4.97401 4.44054 2.6867 4.97365 -0.37422 0.05831055 0.5582682 0.8444112 0.6602816 0.3580392 0.3318464 0.6179152 0.7347496 0.4642722 0.3577941 0.4883886 0.3397425 0.200554 0.191308 0.2646825 0.348703 0.285685 0.2695495 0.0814925 0.03126125 0.0120736 0.00206278 0.00229198 1.0596254e-05 8.30825023e-08 9.9739234e-08 1.0002796 0.006842717 2.59492515e-09
2.39435 10.220274 2.8962135 6.23078 1.2249712e-05 -4.447119 -3.53828 -0.783176 4.71967 3.43295 -0.93338 4.12838 -2.1848 4.9 -4.9999082023 3.58785 -0.0946 -1.19634 -1.87977 -2.61559 -0.75792 -1.18712 -4.9999399849 0.53926 -0.88213 1.62086 0.78645 1.3486 1.729935e-06 0.5430087 0.8448928 0.8116808 0.4608032 0.3492568 0.5627656 0.7520768 0.5972184 0.4156164 0.5221773 0.37791 0.218646 0.217951 0.2976455 0.3830375 0.3252575 0.3207985 0.1297225 0.063102 0.03287615 0.01484865 0.00455188 1.024103e-05 1.08537031e-07 9.901e-08 1.0147144 0.006131076 1.26581833e-08
3.30805 9.81265 3.7280905 6.7351635 1.2231764e-05 -3.09885 -4.147348 -1.991 4.27835 4.92187 3.45312 3.80848 -1.6801 3.59086 -3.99708 3.46184 -1.50643 -3.35671 -0.40187 -3.00268 -2.21921 3.82815 -1.63444 4.53448 3.49449 3.83625 3.86387 0.76937 0.03378114 0.5479515 0.7283032 0.7244608 0.377332 0.3605888 0.5534976 0.703636 0.5296302 0.3721851 0.5016951 0.3634645 0.224026 0.225668 0.295896 0.3572155 0.304104 0.2529105 0.092255 0.049423 0.02734565 0.01656825 0.0161458 1.0037578e-05 2.17226938e-07 9.2336509e-08 1.0165944 0.005471886 1.43719489e-08
6.31964 9.457778 3.683887 6.3191395 1.2222616e-05 -3.03237 -4.585636 -1.816652 4.38417 4.99839 4.12412 2.02644 -1.26849 3.7852 -4.430333 3.47966 -2.75759 -1.46321 1.71315 -2.86462 -0.42301 3.44907 -3.46491 4.54387 1.97485 4.00183 4.34528 2.11005 0.02894337 0.4890321 0.777808 0.759892 0.372076 0.3685248 0.5249624 0.7221328 0.5373729 0.3732687 0.4956678 0.3897925 0.2048155 0.236201 0.297345 0.3521815 0.290789 0.295397 0.089496 0.04891695 0.0236555 0.0159548 0.01380005 1.0192314e-05 1.35255382e-07 9.5661127e-08 1.009453 0.005475463 1.14092362e-08
2.66003 10.78502 3.9162095 6.0237845 1.2151912e-05 -2.74536 -3.52182 -1.33136 3.32268 4.46981 3.31017 4.23057 -1.06653 3.96647 -3.368 2.45587 -0.84102 -1.81382 1.02128 -2.75831 -1.77019 2.79054 0.2549 1.94701 3.4597 3.98058 3.22513 0.42979 0.01210122 0.4600602 0.7470904 0.8276592 0.4375072 0.3723512 0.595272 0.7676208 0.5908806 0.3855168 0.5283315 0.3826395 0.219756 0.242747 0.3238695 0.3846125 0.318625 0.234564 0.097755 0.04868805 0.02720625 0.0227095 0.0252328 1.0251461e-05 2.89210205e-07 8.8409674e-08 1.032806 0.00620172 1.57095184e-08
2.21999 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.56639 9.98429 4.4177715 6.9678375 1.2365292e-05 -2.93764 -4.212067 -1.923824 4.25161 4.87424 2.90255 3.72552 -1.44232 2.88957 -3.85237 4.00164 -1.27261 -3.16057 -0.67921 -2.86432 -1.61225 3.98203 -1.67146 4.68426 3.33488 4.10932 3.31604 0.44529 0.005097132 0.5002848 0.6767568 0.692796 0.3616488 0.3144344 0.4879408 0.6660272 0.5042511 0.352953 0.464508 0.336025 0.2074755 0.1976955 0.2723405 0.3298565 0.2732345 0.2341095 0.0889405 0.0473287 0.02313045 0.01535225 0.0149701 1.0138411e-05 2.3476962e-07 9.1767655e-08 1.0213408 0.005118953 1.32627717e-08
2.61504 10.03119 4.141882 6.6783535 1.2300612e-05 -2.92936 -4.111534 -2.495108 4.94908 1.36635 2.64941 3.15333 -0.9514 3.67922 -3.9485 3.0287 -0.96816 -3.1215 -0.87805 -2.79679 -1.82915 4.72745 -1.58727 3.87993 3.26882 3.55783 3.52828 0.57553 0.02659671 0.5248071 0.6835224 0.7161976 0.407404 0.3063472 0.5009992 0.6783856 0.5059404 0.3501927 0.4811715 0.341185 0.1982195 0.201387 0.290068 0.339738 0.285329 0.24981 0.1019445 0.04929585 0.0206196 0.0080492 0.00875745 1.0260961e-05 2.87722714e-07 8.794873e-08 1.0239052 0.005482722 1.32717038e-08
4.00601 9.567664 5.333277 6.703253 1.24439e-05 -3.40896 -4.99999 -2.823008 3.45865 4.74915 2.17263 4.21986 -1.56976 4.42572 -4.584626 4.19524 -2.52083 -3.59777 -1.3596 -4.137861 -1.35006 2.59283 -3.81263 3.62801 0.97882 3.52119 2.84185 3.16115 0.0001905489 0.4609746 0.6318272 0.660076 0.3491824 0.3011696 0.5231736 0.6574368 0.4671972 0.3431304 0.4551876 0.341122 0.188826 0.18439 0.265351 0.3357505 0.27065 0.254956 0.0885435 0.0402733 0.0235231 0.0059711 0.00663455 1.0203125e-05 4.13372595e-07 9.3178702e-08 1.0276196 0.005525786 7.6876443e-09
3.71528 10.095786 3.8039955 6.692366 1.235272e-05 -2.37693 -3.85364 -2.168732 4.57537 2.9335 3.31989 3.422 -0.75654 3.5858 -4.45928 2.42358 -0.58554 -3.29106 -1.18896 -2.36238 -1.9306 2.13212 -2.06876 2.43512 3.06441 1.09225 4.17639 0.5761 0.04522509 0.5457663 0.7156688 0.702004 0.3763016 0.3142304 0.5141288 0.68758 0.5070051 0.3526596 0.4834314 0.3292475 0.197766 0.212174 0.294627 0.33599 0.2886275 0.2513145 0.109355 0.0625915 0.0298287 0.00788615 0.00848235 1.0175784e-05 2.75607739e-07 8.1964873e-08 1.0177026 0.005706162 1.39599745e-08
2.23449 10.17413 4.2486335 6.870168 1.2346968e-05 -2.72508 -4.227808 -1.945808 4.05387 4.9 2.97338 3.40864 -1.22719 3.51477 -3.90964 3.96729 -1.19757 -3.20253 -0.90372 -2.81585 -1.95673 3.96083 -1.87914 4.67329 3.35646 4.09402 3.69482 -0.17915 0.01490904 0.5020101 0.680548 0.696256 0.3562816 0.3247496 0.5025392 0.6722992 0.5044545 0.3513222 0.4676796 0.349679 0.2069655 0.2036775 0.2728885 0.336972 0.2816985 0.240404 0.083179 0.04720465 0.025178 0.01520335 0.0168916 1.0140805e-05 2.52710684e-07 9.1615591e-08 1.0189752 0.005384372 1.26717561e-08
2.78613 10.550548 4.538317 6.4881255 1.2688452e-05 -2.60316 -4.9064364 -1.339748 4.9378 2.77122 1.76045 4.68056 -1.46419 3.02023 -3.87354 3.6486 -0.17404 -3.88402 -1.08804 -3.95757 -0.55005 1.54351 -2.42496 1.73661 4.66544 3.68863 3.92986 2.73447 0.005202945 0.4325382 0.62532 0.690608 0.4026008 0.311152 0.5030464 0.660316 0.5410404 0.3772251 0.4685337 0.3349885 0.231367 0.214487 0.2824685 0.3301715 0.2891315 0.244881 0.116068 0.057023 0.0354238 0.0221863 0.02465145 1.0412543e-05 1.74472225e-07 8.0130007e-08 1.0168724 0.006831867 1.34803856e-08
3.56199 12.330116 3.139841 4.2067575 1.2512308e-05 -1.65524 -4.9 1.525324 4.9 -4.095659 -2.8712 2.81852 0.86942 4.87731 -1.4314 3.42312 4.9 2.06158 4.9 -2.41832 -1.95163 -0.88799 4.02917 3.39924 3.2214 3.11881 4.13517 -4.249797 0.04269699 0.2723364 0.7626528 0.726836 0.6720336 0.3172272 0.4297488 0.6936976 0.5282604 0.3524544 0.4735809 0.2774825 0.168711 0.206221 0.2644845 0.3372205 0.317019 0.2092655 0.101228 0.0276289 1.93797e-08 2.1533e-08 2.392555e-08 1.0539102e-05 3.20844531e-08 9.901e-08 1.0082778 0.006548164 1.0067038654e-10
14.0458 11.441648 3.453246 5.229936 1.2070368e-05 -4.99712688 -4.9 -1.2821 2.11546 4.9 0.3948 -0.66234 -4.079064 4.9 -4.9 4.9 -3.0494 0.68405 2.37774 -3.84557 0.05302 4.9 -3.88411 -1.90506 4.23211 3.6874 4.9 -2.14043 4.175244e-05 0.2488986 0.7881624 0.7685016 0.3502736 0.3051216 0.2846664 0.5781536 0.5731533 0.3415446 0.4428378 0.386959 0.185266 0.1770925 0.2171985 0.3326105 0.27693 0.3077 0.1733325 0.05267 0.03229375 0.00805265 0.0089474 9.997108e-06 1.47855947e-07 9.901e-08 1.0165416 0.003995964 1.40384672e-08
2.62493 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.46697 10.605988 4.774449 6.978639 1.2421884e-05 -1.76044 -3.9806 -1.650968 4.92465 2.08639 2.83662 4.01802 -0.56364 3.83448 -3.01507 4.10238 -1.95328 -3.47114 0.96885 -3.15652 -2.1851 2.49774 -0.32949 2.14644 2.77932 2.86335 3.84853 0.48427 1.410408e-05 0.4617378 0.656156 0.6677656 0.4186456 0.3187168 0.4920184 0.6357288 0.4756374 0.3266928 0.4589748 0.3607545 0.2073025 0.19561 0.257814 0.326849 0.2855085 0.229367 0.099787 0.0387009 0.01042145 0.01066665 0.0116567 1.0111887e-05 2.15037819e-07 7.624099e-08 1.011432 0.004929771 1.12180194e-08
2.78955 10.081198 4.0216595 6.846608 1.2311048e-05 -2.8365 -3.96777 -2.060348 4.2272 4.84156 3.24118 3.65298 -1.1648 3.48257 -3.87121 3.95384 -1.04746 -3.1368 -1.02126 -2.7358 -1.86559 3.73235 -1.7437 4.46135 3.09426 4.05916 3.51264 0.00395 0.0155817 0.5261049 0.7070624 0.7094984 0.363848 0.3362488 0.521664 0.690024 0.5109921 0.3544866 0.4790439 0.344814 0.2122925 0.212456 0.2864275 0.3459735 0.291097 0.2445375 0.089456 0.0490806 0.02486075 0.01598305 0.0172143 1.025319e-05 2.43182219e-07 9.1318393e-08 1.0174996 0.005588716 1.27950091e-08
2.10282 9.49702 3.827318 7.5612455 1.2198976e-05 -3.3514 -3.78504 -2.1854 4.34531 4.9096 3.7164 4.11493 -2.20423 3.90973 -4.277846 3.59872 -2.25125 -3.28596 -0.0307 -3.39992 -2.22553 3.0037 -2.82947 4.77004 2.39131 4.28563 2.79447 1.41058 0.03017448 0.6116355 0.7109408 0.6562928 0.3319104 0.3254224 0.4866208 0.6364712 0.4592313 0.3285342 0.4516965 0.3405565 0.1939335 0.193285 0.2513895 0.3073295 0.260146 0.2261025 0.0803325 0.0577305 0.0186322 0.02070245 0.01172135 9.915636e-06 1.82244638e-07 9.3908431e-08 1.0174804 0.004195905 1.01755086e-08
2.15435 10.143582 2.08631 6.019101 1.1825488e-05 -4.480404 -4.088486 -1.9856 4.77779 4.61005 4.23423 0.8485 -2.21947 4.46326 -4.9896932 3.82832 -3.80996 -4.419069 -3.68617 -4.279449 -0.68209 2.02453 -4.056592 4.87074 4.4464 4.42366 4.57832 2.77736 0.04229766 0.6152904 0.8407464 0.739288 0.3999096 0.3641056 0.4696064 0.6554528 0.4967154 0.3431835 0.4632012 0.350943 0.208548 0.1833325 0.2510715 0.3201585 0.281388 0.2502015 0.076027 0.03915265 0.02041315 0.001664055 0.00184895 9.633163e-06 7.81595116e-08 9.7311061e-08 1.0135786 0.002723889 7.5102997e-09
2.97388 10.127832 4.1078625 6.8525645 1.232402e-05 -2.83701 -4.137295 -2.035136 4.3263 4.96587 3.22034 3.65216 -1.16845 3.46936 -3.90144 3.96254 -1.06845 -3.13477 -0.8883 -2.72925 -1.83855 3.81791 -1.92851 4.65452 3.28909 3.97717 3.70789 0.18783 0.01273122 0.5135346 0.6958528 0.7088112 0.3655056 0.333832 0.5138408 0.6774344 0.5358339 0.3627018 0.4738851 0.339228 0.2105355 0.205207 0.282074 0.3397855 0.287046 0.2406195 0.083501 0.04921905 0.0259576 0.01404065 0.0156007 1.0147246e-05 2.45331698e-07 9.1328293e-08 1.0173668 0.005427569 1.33608252e-08
2.49916 10.07571 4.252348 6.9726445 1.234492e-05 -2.8796 -4.190918 -2.036804 4.3261 4.97786 3.06522 3.72691 -1.36661 3.37257 -3.92311 4.00249 -1.20596 -3.20332 -1.10613 -2.82539 -1.89493 3.95777 -2.02909 4.69172 3.31276 3.99504 3.75857 0.09373 0.005687253 0.5017878 0.6888512 0.7083912 0.3608544 0.3234864 0.5017664 0.6620104 0.5170266 0.3545424 0.4745007 0.348526 0.2050715 0.2052265 0.2778705 0.338338 0.278566 0.2466085 0.0895615 0.0408618 0.02836365 0.01369905 0.0141128 1.0138392e-05 2.33628979e-07 9.1591534e-08 1.0188718 0.005388509 1.33228014e-08
3.38307 10.48871 4.5747305 6.8840665 1.2251532e-05 -1.7737 -4.490242 -1.942844 4.43662 4.9 2.88416 3.95179 -0.6244 3.82886 -4.088725 4.21122 -1.56253 -3.5174 -0.76647 -3.23503 -1.74369 3.94562 -2.1452 4.74005 2.29712 4.11843 3.91244 -0.59128 4.083777e-07 0.4466394 0.6952272 0.7141624 0.37964 0.3244864 0.507232 0.6782904 0.5046075 0.3496077 0.4686417 0.3676935 0.2072405 0.199967 0.263683 0.3341085 0.28687 0.2450405 0.0869405 0.0454477 0.0230437 0.01187275 0.01319195 1.0014094e-05 1.94840248e-07 9.3189988e-08 1.0162008 0.004947838 9.9125356e-09
3.50487 10.203278 3.9000595 6.841155 1.2287312e-05 -2.312 -4.171402 -2.019212 4.96452 2.08942 2.97768 3.72517 -0.81591 3.63507 -4.203683 0.94063 -1.04517 -2.91608 -0.84102 -2.87982 -1.64713 3.94504 -1.81821 3.01359 3.2434 3.63093 3.91214 0.03224 0.02360952 0.5129595 0.7087568 0.7142864 0.4201776 0.3187424 0.5322888 0.7044984 0.5405202 0.3645801 0.4836339 0.3296695 0.1984285 0.2183545 0.3049415 0.3608555 0.2935445 0.250553 0.0984195 0.0634855 0.054147 0.04104955 0.02696225 1.0308062e-05 3.09252189e-07 8.3368297e-08 1.0238408 0.005875982 1.28826335e-08
2.41476 10.331574 4.598775 6.896787 1.2512968e-05 -2.13541 -4.52662 -1.878968 3.78336 4.92332 2.03447 2.64929 -1.55921 2.69242 -3.78301 3.971 -1.47417 -3.39259 -1.23154 -2.82596 -1.432 3.96136 -2.33744 4.70266 3.52147 3.74056 3.88426 0.84563 0.01667736 0.4700358 0.6266248 0.6540472 0.3397592 0.3018336 0.4651744 0.6210656 0.4950234 0.3437955 0.4494717 0.3457 0.1999235 0.1950205 0.257536 0.314529 0.268416 0.232261 0.0824995 0.0436159 0.0252867 0.01267365 0.01408185 1.0157962e-05 2.22414823e-07 9.2415115e-08 1.0232312 0.005470899 1.10627306e-08
4.67305 9.667456 4.684902 6.493018 1.2379516e-05 -4.041351 -4.805913 -1.58528 4.22029 4.99683 4.0789 4.46903 -1.49852 4.41176 -4.52115 4.36745 -2.3035 -4.214076 -1.72549 -4.041168 -1.09233 3.22961 0.25139 3.53131 4.27421 2.08072 4.45273 1.66851 8.948286e-07 0.4816962 0.7034464 0.7364632 0.3636408 0.3298792 0.5439072 0.7020304 0.4877784 0.3266865 0.4646619 0.3670785 0.2141215 0.1984405 0.2647335 0.334671 0.2798655 0.22824 0.08623 0.0302026 0.01332995 0.0072619 0.0080688 1.0239244e-05 1.36950983e-07 9.6344524e-08 1.0075454 0.006040524 1.84937388e-08
7.14119 10.138948 1.0496681 4.8344605 1.1979424e-05 -4.9999729107 -4.9999385382 0.806836 4.98809 4.87666 3.58914 4.9294 -2.03898 4.9294 -4.9999317737 4.65854 -0.37309 -4.9790534 -2.06487 -3.89756 -2.66666 4.9294 0.80085 -4.9401788 4.9294 4.83004 4.73852 -4.9133804 0.05738229 0.5975937 0.857704 0.6195808 0.3056808 0.321484 0.6216464 0.7264712 0.4714794 0.3564432 0.4478274 0.281747 0.1809285 0.170117 0.257734 0.337905 0.25646 0.220537 0.1160905 0.00454278 0.00287489 7.4257e-08 8.2508e-08 1.0254843e-05 2.30844269e-07 9.930106e-08 1.0203772 0.004884992 8.7447259e-09
5.01853 9.445332 2.0443865 6.5586155 1.2689132e-05 -4.214572 -4.127028 -1.077884 -2.56719 4.759 3.47504 0.90302 -3.98226 4.96472 -4.99999555306 -2.42522 2.60857 -4.99981362 0.89599 -4.99999365987 -4.489824 4.92822 -4.696806 4.81949 -4.199475 -4.253144 4.92756 4.92757 0.1819143 0.8147007 0.7087976 0.7938856 0.369192 0.4327624 0.5659712 0.7222648 0.4605858 0.3872844 0.520173 0.302359 0.2500865 0.273058 0.303398 0.3371085 0.270737 0.2494805 0.060534 0.067095 0.0466606 0.02064265 0.0093155 1.0381079e-05 9.0001969999e-09 9.9304723e-08 0.9913282 0.006912913 1.00095302014e-10
2.27051 10.320276 3.8597035 6.811116 1.23543e-05 -2.71134 -3.48101 -0.567704 4.93707 4.70174 1.24134 4.64361 -2.06637 3.278 -3.86492 3.63091 -1.5629 -3.01727 2.49551 -3.65036 -0.2238 1.31226 -2.89938 2.65933 4.24274 4.03865 3.4976 1.97232 0.002003823 0.5183487 0.7572248 0.771872 0.4119016 0.3560456 0.58478 0.7651232 0.5878863 0.4111065 0.5418504 0.382881 0.253053 0.2445815 0.318437 0.3705495 0.314811 0.2734775 0.113783 0.052971 0.00917145 0.0101905 0.0113228 1.0420808e-05 2.18494427e-07 2.7239851e-08 1.0201686 0.006773893 1.09725114e-08
3.11006 10.26058 4.4822195 6.545876 1.248778e-05 -2.78632 -4.23855 -0.998144 3.4272 3.70988 2.08144 2.68534 -1.67978 1.89189 -3.86558 3.47043 0.38452 -2.95821 -1.83699 -2.56753 -1.8118 3.59724 -2.14841 2.40077 3.80529 3.91228 3.68304 0.36812 0.02450322 0.4820013 0.635228 0.6890248 0.3738568 0.3010336 0.4688576 0.6343184 0.5277744 0.3485655 0.4484538 0.3050785 0.2164455 0.206095 0.275866 0.3231045 0.268506 0.2347855 0.1010085 0.058595 0.03745575 0.0160148 0.0177942 1.021025e-05 2.43991866e-07 8.390656e-08 1.022914 0.005768189 1.70760798e-08
3.07468 10.283148 4.2461065 6.94974 1.236784e-05 -2.37224 -4.114063 -2.131964 4.33655 4.98325 2.75042 3.90004 -1.60759 3.74697 -4.085695 4.05202 -1.68659 -3.01867 -0.03862 -3.0688 -2.13125 3.30877 -1.40589 4.74198 2.04555 3.77791 3.82312 0.61416 0.01543599 0.508194 0.6844536 0.6905712 0.3599144 0.3264208 0.5068672 0.671724 0.5075685 0.3578976 0.4492413 0.338214 0.187861 0.186728 0.2571185 0.3143895 0.280411 0.2429275 0.087578 0.053575 0.01711795 0.01094885 0.0121654 1.0142971e-05 2.05788816e-07 9.2596186e-08 1.0168148 0.005366851 1.11699657e-08
3.91913 9.922592 3.438103 6.205263 1.2279888e-05 -3.93262 -4.651768 -1.618568 4.98514 3.9589 1.96934 4.10228 -3.25936 3.65072 -4.602122 2.19886 0.47341 -3.39254 -1.98392 -3.13546 -1.40796 3.42034 -0.08931 3.79207 2.99439 2.48518 3.59826 0.74943 5.759847e-05 0.4652361 0.7911016 0.70922 0.331588 0.2880536 0.509044 0.7055024 0.5524758 0.3507246 0.468018 0.313282 0.1844215 0.180375 0.2622485 0.3266185 0.2604535 0.223957 0.072478 0.0353495 0.0132578 0.00216805 0.002408945 1.0459283e-05 2.69654802e-07 5.8102606e-08 1.0049796 0.00574581 1.20678164e-08
3.14188 10.281776 3.8195375 6.902107 1.2329716e-05 -2.29674 -3.97254 -2.146664 4.89389 2.06096 3.32503 3.86094 -1.33438 3.88686 -3.40997 3.70553 -0.73663 -2.67724 -0.96509 -2.77705 -1.78925 2.43206 -1.84971 3.68382 3.62232 3.42035 3.36313 0.39107 0.02027097 0.5168844 0.710528 0.7134592 0.4079216 0.3098808 0.511072 0.6649152 0.519831 0.3546675 0.4804731 0.348848 0.2235075 0.223057 0.3025095 0.3560325 0.3089135 0.2557985 0.1016265 0.0446175 0.01344165 0.0131575 0.01461945 1.0189901e-05 2.64441151e-07 7.7347018e-08 1.0164026 0.005537252 1.3878887e-08
2.82502 10.168474 4.2623895 6.8012645 1.2404832e-05 -2.66321 -4.216496 -1.970096 4.00294 4.93404 3.30464 3.50981 -0.97592 3.56043 -3.91577 4.01779 -1.21249 -3.21758 -0.94086 -2.8212 -1.92321 3.41474 -2.03798 4.67753 3.11866 4.09355 3.75254 0.36183 0.01503648 0.4968081 0.677168 0.6908272 0.3567288 0.3179128 0.4981688 0.6596744 0.5104116 0.3558024 0.4635504 0.3472225 0.2080785 0.205005 0.2736685 0.3350015 0.278875 0.24222 0.0846405 0.04654915 0.0250432 0.01715995 0.01308545 1.0216406e-05 2.35410797e-07 9.1599256e-08 1.0189602 0.00561722 1.2548054e-08
19.9454 9.411354 2.828659 4.61236 1.2551284e-05 -4.60025 -4.99846586 -1.072832 4.96391 1.22626 3.04397 3.45945 -4.999885888 4.9 -4.999879181 2.61888 0.93657 -4.022442 3.01083 -4.999815907 4.9 2.42669 -4.9114548 -0.31798 3.85962 4.9 1.14994 3.64919 0.0739179 0.32319 0.7740248 0.7276144 0.4345784 0.3601664 0.5619896 0.6971344 0.5706423 0.3870396 0.5051862 0.336881 0.228998 0.2382195 0.2863115 0.365191 0.2932705 0.306952 0.1076395 0.03623075 0.02403385 0.01759855 0.01955395 1.0566291e-05 1.001307744e-07 9.901e-08 1.0127464 0.00693 1.50418564e-08
3.37303 10.069844 4.1915385 6.8458765 1.2383692e-05 -2.97381 -4.212324 -2.07224 4.31301 4.9 3.03748 3.44072 -1.22768 3.597 -3.95051 4.05642 -1.33156 -3.11895 -0.60456 -2.90175 -1.45869 3.08996 -2.14754 4.59303 2.94941 4.128 2.91269 -0.04467 0.00616374 0.502074 0.6946664 0.701208 0.3591024 0.3277384 0.5071656 0.6849936 0.5056047 0.3539061 0.4767012 0.3559235 0.2070805 0.2066905 0.2789635 0.341439 0.294083 0.250476 0.0862705 0.0441676 0.02340455 0.01611115 0.0149056 1.0184277e-05 2.48194697e-07 9.1939024e-08 1.0185392 0.005688081 1.33824319e-08
5.16505 9.520526 4.7389475 7.264095 1.2395772e-05 -2.69471 -4.9 -2.120576 4.68614 4.95669 3.91547 3.30009 -1.60306 2.94747 -4.491974 4.46839 -2.93957 -2.13269 -2.79781 -1.73488 -1.72603 4.51879 -3.62256 4.8477 2.36014 4.04253 3.9938 2.84875 9e-07 0.4587048 0.6863112 0.633644 0.3160928 0.2970416 0.4605856 0.63476 0.5008698 0.3263067 0.4386204 0.3399245 0.1767475 0.1699945 0.2476985 0.31116 0.256984 0.2436645 0.0733635 0.0428015 0.01765725 0.0170624 0.0130971 1.0198185e-05 2.52455997e-07 9.6085045e-08 1.021697 0.004716754 8.4805553e-09
2.41887 10.12667 3.960641 6.917611 1.2285196e-05 -2.87516 -4.054117 -2.065016 4.30285 4.9641 3.23675 3.69813 -1.23885 3.51522 -3.94525 3.84613 -1.09501 -3.14944 -1.00924 -2.75348 -1.92353 3.93457 -1.74523 4.52621 3.03089 4.06568 3.69578 0.24321 0.016209 0.5299866 0.7080816 0.7202736 0.3611208 0.329292 0.5171624 0.6812528 0.5281299 0.3655836 0.4829463 0.342069 0.208198 0.20935 0.284283 0.346317 0.287388 0.2470065 0.087106 0.0531105 0.02340635 0.015858 0.0124315 1.0179926e-05 2.45100795e-07 9.1407691e-08 1.0179048 0.005381887 1.25883732e-08
3.08773 10.135112 4.122787 6.685716 1.2288572e-05 -2.6219 -4.569641 -1.548164 3.73792 4.93026 3.44818 3.60099 -1.02495 3.85579 -4.095085 3.90915 -1.87278 -3.45443 0.06217 -3.20021 -2.50464 4.01753 -2.22048 4.74224 2.97666 4.25003 3.97312 -0.6543 0.02566368 0.5030496 0.6969904 0.7178248 0.3750512 0.3496128 0.5304496 0.6790344 0.483327 0.3357261 0.4708539 0.3676955 0.2133075 0.2125005 0.2689005 0.330514 0.2807065 0.2357935 0.081987 0.0429657 0.0226447 0.0133527 0.0148363 1.009511e-05 2.00953727e-07 7.1385238e-08 1.0103804 0.005024628 1.14512021e-08
3.31373 10.240084 4.32527 6.955421 1.2247496e-05 -2.49308 -4.355356 -1.967744 4.34279 4.9 2.04648 2.42843 -0.85741 3.68129 -3.6754 4.08951 -1.50319 -3.37316 -1.15419 -2.91648 -1.64311 2.65062 -1.52499 4.69344 3.19985 2.91325 3.87058 -0.26578 0.000932886 0.4846059 0.691384 0.6934192 0.3626888 0.3006256 0.4638376 0.6472704 0.4904244 0.3354606 0.461169 0.3501715 0.1971995 0.187514 0.2511325 0.325312 0.282834 0.2414935 0.0843165 0.0464138 0.0255006 0.0132085 0.0146761 1.0078998e-05 2.65149716e-07 9.2355517e-08 1.0187266 0.004742388 1.32863744e-08
