# x	 y	 dy	 fy
2.405899999999999983e-01 6.319377084660500188e-01 5.000000000000000278e-02 7.219323709463758565e-01
2.409999999999999920e-01 7.900885760823499471e-01 5.000000000000000278e-02 7.130463684850241179e-01
2.413099999999999967e-01 7.068337686702850231e-01 5.000000000000000278e-02 7.063223763245369824e-01
2.419000000000000039e-01 7.620596513376439729e-01 5.000000000000000278e-02 6.935014094508121785e-01
2.420400000000000051e-01 7.107469963773570543e-01 5.000000000000000278e-02 6.904591461248434925e-01
2.427600000000000036e-01 6.313230565815920459e-01 5.000000000000000278e-02 6.747998405043522663e-01
2.428099999999999981e-01 7.352648940957750012e-01 5.000000000000000278e-02 6.737109789553291650e-01
2.434900000000000120e-01 5.966762842886630391e-01 5.000000000000000278e-02 6.589024618886143436e-01
2.437199999999999922e-01 7.417841368539049851e-01 5.000000000000000278e-02 6.538936987631083220e-01
2.442199999999999926e-01 5.923475119957349877e-01 5.000000000000000278e-02 6.429873189636231556e-01
2.446200000000000041e-01 7.213022121091989813e-01 5.000000000000000278e-02 6.342619070087834876e-01
2.449399999999999911e-01 5.594545721999699683e-01 5.000000000000000278e-02 6.272815774449123083e-01
2.455299999999999983e-01 6.888104548673289473e-01 5.000000000000000278e-02 6.143975685899912831e-01
2.456699999999999995e-01 6.511097999070419862e-01 5.000000000000000278e-02 6.113400564202696730e-01
2.463899999999999979e-01 5.902828601112769524e-01 5.000000000000000278e-02 5.956134555230442329e-01
2.464399999999999924e-01 6.607436976254600358e-01 5.000000000000000278e-02 5.945207160640301192e-01
2.471200000000000063e-01 6.035940878183490010e-01 5.000000000000000278e-02 5.796594594214361518e-01
2.473400000000000043e-01 6.319257728807540220e-01 5.000000000000000278e-02 5.748514058017734074e-01
2.478400000000000047e-01 5.734191480225839799e-01 5.000000000000000278e-02 5.639223048046635434e-01
2.482499999999999984e-01 6.226440156388840519e-01 5.000000000000000278e-02 5.549597803534592755e-01
2.485700000000000132e-01 5.915163757296549862e-01 5.000000000000000278e-02 5.479646393183725817e-01
2.491599999999999926e-01 6.186362583970149709e-01 5.000000000000000278e-02 5.350694915418864328e-01
2.492900000000000116e-01 5.794424359338899988e-01 5.000000000000000278e-02 5.322284072224567897e-01
2.500200000000000200e-01 7.086596636409620009e-01 5.000000000000000278e-02 5.162747229551356565e-01
2.500600000000000045e-01 5.989843336523079653e-01 5.000000000000000278e-02 5.154011679591296025e-01
2.507499999999999729e-01 6.401478913480339594e-01 5.000000000000000278e-02 5.003323442780205355e-01
2.509700000000000264e-01 5.513225764104390247e-01 5.000000000000000278e-02 4.955277917999842408e-01
2.514700000000000268e-01 5.483319515522689924e-01 5.000000000000000278e-02 4.846135159638892409e-01
2.518799999999999928e-01 5.192118191685689554e-01 5.000000000000000278e-02 4.756701815067206907e-01
2.527800000000000047e-01 5.079938944238630016e-01 5.000000000000000278e-02 4.560475892077722193e-01
2.536900000000000266e-01 4.962161371819939770e-01 5.000000000000000278e-02 4.362305524786463384e-01
2.545999999999999930e-01 4.817773799401239843e-01 5.000000000000000278e-02 4.164511992047387756e-01
2.555000000000000049e-01 4.388794551954179890e-01 5.000000000000000278e-02 3.969193162660753504e-01
2.564100000000000268e-01 4.171306979535480131e-01 5.000000000000000278e-02 3.772029172732179192e-01
2.573199999999999932e-01 3.950069407116790221e-01 5.000000000000000278e-02 3.575392576346621554e-01
2.582200000000000051e-01 3.624400159669730059e-01 5.000000000000000278e-02 3.381423642011980868e-01
2.591300000000000270e-01 3.667812587251029766e-01 5.000000000000000278e-02 3.185753643692905701e-01
2.600299999999999834e-01 3.498043339803970087e-01 5.000000000000000278e-02 2.992735015558614098e-01
2.609400000000000053e-01 3.441665767385270192e-01 5.000000000000000278e-02 2.798405938744192301e-01
2.618400000000000172e-01 3.074866519938210252e-01 5.000000000000000278e-02 2.606790224779249043e-01
2.627499999999999836e-01 2.592778947519520094e-01 5.000000000000000278e-02 2.413647850945746243e-01
