# z rho mu
83 1.08065e-05 9.39335e-08
83 1.07845e-05 9.47818e-08
83.5 1.07845e-05 9.47818e-08
83.5 1.07632e-05 9.56033e-08
84 1.07632e-05 9.56033e-08
84 1.07426e-05 9.63962e-08
84.5 1.07426e-05 9.63962e-08
84.5 1.07229e-05 9.71588e-08
85 1.07229e-05 9.71588e-08
85 1.0704e-05 9.78891e-08
85.5 1.0704e-05 9.78891e-08
85.5 1.06859e-05 9.85854e-08
86 1.06859e-05 9.85854e-08
86 1.06688e-05 9.92458e-08
86.5 1.06688e-05 9.92458e-08
86.5 1.06527e-05 9.98685e-08
87 1.06527e-05 9.98685e-08
87 1.06376e-05 1.00452e-07
87.5 1.06376e-05 1.00452e-07
87.5 1.06235e-05 1.00994e-07
88 1.06235e-05 1.00994e-07
88 1.06106e-05 1.01492e-07
88.5 1.06106e-05 1.01492e-07
88.5 1.05988e-05 1.01946e-07
89 1.05988e-05 1.01946e-07
89 1.05883e-05 1.02353e-07
89.5 1.05883e-05 1.02353e-07
89.5 1.0579e-05 1.02711e-07
90 1.0579e-05 1.02711e-07
90 1.0571e-05 1.03019e-07
90.5 1.0571e-05 1.03019e-07
90.5 1.05644e-05 1.03274e-07
91 1.05644e-05 1.03274e-07
91 1.05592e-05 1.03476e-07
91.5 1.05592e-05 1.03476e-07
91.5 1.05554e-05 1.03621e-07
92 1.05554e-05 1.03621e-07
92 1.05532e-05 1.03709e-07
92.5 1.05532e-05 1.03709e-07
92.5 1.05523e-05 1.03742e-07
93 1.05523e-05 1.03742e-07
93 1.05527e-05 1.03726e-07
93.5 1.05527e-05 1.03726e-07
93.5 1.05544e-05 1.0366e-07
94 1.05544e-05 1.0366e-07
94 1.05573e-05 1.03548e-07
94.5 1.05573e-05 1.03548e-07
94.5 1.05614e-05 1.0339e-07
95 1.05614e-05 1.0339e-07
95 1.05666e-05 1.03188e-07
95.5 1.05666e-05 1.03188e-07
95.5 1.0573e-05 1.02944e-07
96 1.0573e-05 1.02944e-07
96 1.05804e-05 1.02658e-07
96.5 1.05804e-05 1.02658e-07
96.5 1.05888e-05 1.02333e-07
97 1.05888e-05 1.02333e-07
97 1.05982e-05 1.01969e-07
97.5 1.05982e-05 1.01969e-07
97.5 1.06086e-05 1.01569e-07
98 1.06086e-05 1.01569e-07
98 1.06199e-05 1.01133e-07
98.5 1.06199e-05 1.01133e-07
98.5 1.06321e-05 1.00663e-07
99 1.06321e-05 1.00663e-07
99 1.06451e-05 1.00162e-07
99.5 1.06451e-05 1.00162e-07
99.5 1.06589e-05 9.96292e-08
100 1.06589e-05 9.96292e-08
100 1.06734e-05 9.90673e-08
100.5 1.06734e-05 9.90673e-08
100.5 1.06887e-05 9.84775e-08
101 1.06887e-05 9.84775e-08
101 1.07047e-05 9.78613e-08
101.5 1.07047e-05 9.78613e-08
101.5 1.07213e-05 9.72202e-08
102 1.07213e-05 9.72202e-08
102 1.07385e-05 9.65557e-08
102.5 1.07385e-05 9.65557e-08
102.5 1.07563e-05 9.58692e-08
103 1.07563e-05 9.58692e-08
103 1.07746e-05 9.51622e-08
103.5 1.07746e-05 9.51622e-08
103.5 1.07934e-05 9.44362e-08
104 1.07934e-05 9.44362e-08
104 1.08127e-05 9.36927e-08
104.5 1.08127e-05 9.36927e-08
104.5 1.08324e-05 9.29331e-08
105 1.08324e-05 9.29331e-08
105 1.08524e-05 9.21589e-08
105.5 1.08524e-05 9.21589e-08
105.5 1.08728e-05 9.13717e-08
106 1.08728e-05 9.13717e-08
106 1.08935e-05 9.05728e-08
106.5 1.08935e-05 9.05728e-08
106.5 1.09145e-05 8.97638e-08
107 1.09145e-05 8.97638e-08
107 1.09357e-05 8.89461e-08
107.5 1.09357e-05 8.89461e-08
107.5 1.09571e-05 8.81212e-08
108 1.09571e-05 8.81212e-08
108 1.09786e-05 8.72906e-08
